datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-01_23:24:50_497984	371921.609375	10.0	31.0	40.0	-141.0	-3.8931297709923665	-44.61832061068702	4.3893129770992365	0.1121826171875	0.0933837890625	1.0946044921875	0.0	0.0	-4.61	36.281471083596024	1.265927113872855	-36.281471083596024	-5.5260119204711255	-91.66898324853017	0.15	0.01	0.030000000000000013	0.066635986328125	-8.247550279200022
2014-02-01_23:24:50_564772	378578.5	10.0	98.0	24.0	-253.0	-9.526717557251908	-4.00763358778626	-0.7786259541984732	-0.244384765625	0.000732421875	1.1737060546875	0.0	0.0	-2.76	33.237836359570196	1.159729112336713	-33.237836359570196	-7.738348600212019	45.727141723891805	0.15	0.01	0.030000000000000013	0.066560791015625	-3.6912446882208947
2014-02-01_23:24:50_631424	385243.203125	10.0	50.0	11.0	-220.0	-9.98473282442748	16.641221374045802	-1.9618320610687023	-0.037109375	0.061279296875	0.55615234375	0.0	0.0	-1.26	26.20935355838438	0.9144924479547933	-26.20935355838438	-9.486383227443493	105.3823464624706	0.15	0.01	0.030000000000000013	0.066695068359375	-0.8647964721579728
2014-02-01_23:24:50_700920	392193.40625	13.65	109.0	35.0	-293.0	-6.740458015267175	64.96946564885496	-7.694656488549619	-0.195556640625	0.0714111328125	1.0623779296875	0.0	0.0	-4.03	8.800315665077596	0.3070591648666293	-8.800315665077596	-10.090730295843644	253.50504188258418	0.15	0.01	0.02000000000000001	0.06867333984375	3.649146184931611
2014-02-01_23:24:50_769385	399039.703125	20.14	95.0	104.0	-214.0	-3.4732824427480917	111.2824427480916	-13.603053435114504	-0.4154052734375	-0.009521484375	0.908203125	0.0	0.0	-12.3	-17.908164714836463	-0.6248487339440496	17.908164714836463	-8.862980450572138	389.5743646546396	0.15	0.01	0.01000000000000001	0.06855810546875	6.493338549266149
2014-02-01_23:24:50_837910	405891.703125	25.0	103.0	146.0	-260.0	-4.709923664122138	130.35114503816794	-16.595419847328245	-0.33349609375	0.118896484375	0.7823486328125	0.0	0.0	-17.87	-46.600951647526415	-1.6259927301998052	46.600951647526415	-5.681157124300466	420.2342617337693	0.15	0.01	1.0408340855860843e-17	0.068278076171875	6.933331175885962
2014-02-01_23:24:50_906478	412748.59375	25.0	475.0	511.0	-512.0	-7.396946564885496	157.6793893129771	-23.870229007633586	-1.814697265625	-1.7197265625	1.99993896484375	0.0	0.0	-45.02	-81.34781558171127	-2.8383745841490327	81.34781558171127	-0.09606157984898545	506.0936660553561	0.15	0.01	0	0.068656982421875	12.2012117214582
2014-02-01_23:24:50_974783	419580.0	25.0	135.0	260.0	-311.0	-8.702290076335878	-65.53435114503817	-1.6793893129770991	-0.8685302734375	-0.768798828125	1.6424560546875	0.0	0.0	-45.02	-63.22340629739229	-2.2059806802998008	63.22340629739229	4.239989788177931	-264.26967644623505	0.15	0.01	0	0.0685830078125	9.525910842490623
2014-02-01_23:24:51_043749	426476.09375	25.0	111.0	197.0	-373.0	-3.3206106870229006	-69.54961832061069	9.076335877862595	-0.45556640625	0.263916015625	0.293701171875	0.0	0.0	-26.01	-44.19534343908006	-1.5420566447690183	44.19534343908006	7.25672120340961	-278.76256028544356	0.15	0.01	0	0.068259033203125	6.701868727896105
2014-02-01_23:24:51_110516	433153.109375	25.0	15.0	59.0	-220.0	-1.2366412213740459	-83.74045801526718	10.977099236641221	-0.5030517578125	-0.1343994140625	0.8863525390625	0.0	0.0	-6.83	-22.385028529392528	-0.7810547288692439	22.385028529392528	8.755157306259813	-325.82271647067887	0.15	0.01	0	0.066939208984375	3.4453058524714772
2014-02-01_23:24:51_177259	439827.296875	25.0	18.0	16.0	-128.0	-3.5267175572519083	-95.14503816793894	11.610687022900763	-0.0977783203125	-0.03125	-0.1502685546875	0.0	0.0	-1.84	0.15642682192949878	0.005458018908914821	-0.15642682192949878	8.744710965747975	-337.54291450459726	0.15	0.01	0	0.066781005859375	0.06398308636805494
2014-02-01_23:24:51_244200	446524.40625	21.69	166.0	8.0	-439.0	-2.732824427480916	-104.78625954198473	9.038167938931299	-0.0592041015625	0.3802490234375	-0.0250244140625	0.0	0.0	-0.92	22.536432251606016	0.7863374826101192	-22.536432251606016	7.244712224880278	-336.2439330213847	0.15	0.01	0	0.066558837890625	-3.3080177154920998
2014-02-01_23:24:51_311026	453203.703125	15.06	108.0	-9.0	-402.0	-1.1526717557251909	-112.12213740458016	8.51908396946565	-0.3133544921875	-0.5732421875	0.9051513671875	0.0	0.0	1.03	44.52109127959258	1.5534225847729441	-44.52109127959258	4.272396781021989	-329.29917090669824	0.15	0.01	0	0.066761962890625	-6.635439724128667
2014-02-01_23:24:51_377747	459882.0	10.0	45.0	-83.0	-396.0	-6.679389312977099	-119.83969465648855	11.877862595419847	0.2342529296875	-0.079833984375	0.3482666015625	0.0	0.0	9.7	66.80706083845853	2.331020964356543	-66.80706083845853	-0.18289695054823962	-334.1777700565786	0.15	0.01	0	0.06668896484375	-10.02288809527426
2014-02-01_23:24:51_444491	466550.296875	10.0	108.0	-11.0	-112.0	-5.709923664122138	-113.54198473282443	17.396946564885496	0.54638671875	-0.143798828125	0.9708251953125	0.0	0.0	1.26	84.64050351213876	2.9532625091465023	-84.64050351213876	-5.8214712356670795	-267.6973807437112	0.15	0.01	0	0.066617919921875	-12.754290239177486
2014-02-01_23:24:51_511124	473213.703125	10.0	28.0	-138.0	-136.0	0.8091603053435115	-106.4885496183206	15.885496183206106	0.7882080078125	0.00048828125	0.286865234375	0.0	0.0	16.76	100.70280573905814	3.5137057131562504	-100.70280573905814	-12.523469145543977	-241.34876235871775	0.15	0.01	0	0.06655224609375	-15.23065555231416
2014-02-01_23:24:51_577832	479887.796875	10.0	-36.0	-140.0	-103.0	4.969465648854962	-79.19847328244275	6.603053435114504	0.4991455078125	-0.0814208984375	0.7919921875	0.0	0.0	17.04	109.33483040303567	3.8148928961282507	-109.33483040303567	-19.80178950723942	-129.67015819168427	0.15	0.01	0	0.066569091796875	-16.598242455527743
2014-02-01_23:24:51_644690	486574.203125	10.0	49.0	-175.0	-98.0	1.8625954198473282	-59.778625954198475	1.5419847328244274	0.5499267578125	0.1005859375	0.5760498046875	0.0	0.0	22.22	113.4424344886477	3.958214741404316	-113.4424344886477	-27.346597669753933	-61.76122670719381	0.15	0.01	0	0.0665078125	-17.289831149994697
2014-02-01_23:24:51_711491	493251.015625	10.0	114.0	-164.0	-216.0	1.6870229007633588	-27.129770992366414	2.5419847328244276	0.64501953125	0.0526123046875	0.4921875	0.0	0.0	20.51	109.99215188968708	3.8378280491865695	-109.99215188968708	-34.69421305445911	51.649955504910956	0.15	0.01	0	0.06680126953125	-16.84576491399765
2014-02-01_23:24:51_778312	499932.59375	10.0	86.0	-151.0	-210.0	-3.9389312977099236	5.8396946564885495	2.9236641221374047	0.6002197265625	-0.001220703125	0.82421875	0.0	0.0	18.59	99.59637457521188	3.4751002992048807	-99.59637457521188	-41.33371199391445	155.9427512308479	0.15	0.01	0	0.0666640625	-15.352793306220926
2014-02-01_23:24:51_844954	506596.796875	10.0	100.0	-149.0	-207.0	-3.816793893129771	37.0	-4.061068702290076	0.5323486328125	0.0233154296875	0.9150390625	0.0	0.0	18.3	83.52257714091475	2.9142560063124474	-83.52257714091475	-46.895569311596205	241.3806952374497	0.15	0.01	0	0.066591064453125	-12.997342264253174
2014-02-01_23:24:51_911636	513265.109375	10.0	53.0	-127.0	-225.0	-4.66412213740458	53.458015267175576	-6.931297709923665	0.6207275390625	-0.0411376953125	0.7216796875	0.0	0.0	15.27	65.22835693562314	2.2759370877747083	-65.22835693562314	-51.23593042964258	274.9314844905722	0.15	0.01	0	0.066541015625	-10.296612844639897
2014-02-01_23:24:51_978194	519920.609375	10.0	33.0	-120.0	-203.0	-5.908396946564886	89.42748091603053	-9.0	0.5487060546875	-0.02734375	0.5439453125	0.0	0.0	14.35	40.94926278676287	1.4287949332436451	-40.94926278676287	-53.9614357810715	364.7804272352622	0.15	0.01	0	0.06655810546875	-6.682003775825145
2014-02-01_23:24:52_045061	526611.015625	10.0	51.0	-108.0	-194.0	-5.748091603053435	107.58778625954199	-13.282442748091603	0.3896484375	0.0501708984375	0.474365234375	0.0	0.0	12.8	15.083109342486324	0.5262773671488599	-15.083109342486324	-54.9637371195977	389.2462333166416	0.15	0.01	0	0.066451904296875	-2.8121037725689257
2014-02-01_23:24:52_112184	533320.0	12.16	107.0	-29.0	-308.0	-4.717557251908397	148.1679389312977	-16.755725190839694	0.1087646484375	-0.0325927734375	0.703369140625	0.0	0.0	3.33	-17.99193487385923	-0.6277716285366095	17.99193487385923	-53.762344995669544	495.3287354213487	0.15	0.01	0	0.06677392578125	2.161166781122189
2014-02-01_23:24:52_179122	540013.21875	20.64	23.0	47.0	-150.0	-7.709923664122138	199.6259541984733	-23.389312977099237	-0.2767333984375	-0.08251953125	0.6484375	0.0	0.0	-5.42	-59.86096455851474	-2.0886589169056085	59.86096455851474	-49.75147038183615	624.8812898334784	0.15	0.01	0	0.067003173828125	8.48162997995885
2014-02-01_23:24:52_245999	546700.90625	25.0	115.0	63.0	-329.0	-3.2519083969465647	248.1679389312977	-31.435114503816795	-0.5948486328125	-0.1995849609375	0.2861328125	0.0	0.0	-7.3	-108.05695902575125	-3.7703056184839934	108.05695902575125	-42.53304919394917	721.4753010105247	0.15	0.01	0	0.066802001953125	15.783213361923194
2014-02-01_23:24:52_312777	553379.609375	25.0	-512.0	-203.0	368.0	-7.877862595419847	250.12977099236642	-34.87786259541985	-0.51025390625	0.0689697265625	0.582275390625	0.0	0.0	27.16	-148.3480433639233	-5.176135497694463	148.3480433639233	-32.634511513377774	603.8370231504347	0.15	0.01	0	0.06672509765625	21.925861389454717
2014-02-01_23:24:52_379699	560071.609375	25.0	151.0	1.0	-76.0	-5.854961832061068	-124.38167938931298	-4.366412213740458	-0.1180419921875	0.4234619140625	0.48974609375	0.0	0.0	-0.11	-106.8003817669977	-3.726461331716598	106.8003817669977	-25.517554139617946	-623.48358814653	0.15	0.01	0	0.066637939453125	15.764881723653476
2014-02-01_23:24:52_446462	566747.8125	25.0	-44.0	42.0	-4.0	-4.404580152671755	-103.33587786259542	20.236641221374047	-0.865966796875	-0.3780517578125	1.6796875	0.0	0.0	-4.84	-74.34471011381375	-2.5940233815008287	74.34471011381375	-20.550670453598656	-485.79907506127	0.15	0.01	0	0.066808837890625	10.946199812536076
2014-02-01_23:24:52_513061	573407.59375	25.0	35.0	80.0	-13.0	-4.145038167938932	-102.33587786259542	15.740458015267176	-0.341064453125	0.232421875	1.99993896484375	0.0	0.0	-9.34	-45.84891157622754	-1.59975267188512	45.84891157622754	-17.49438603761682	-427.4802896654071	0.15	0.01	0	0.066659912109375	6.702392876057963
2014-02-01_23:24:52_579753	580076.40625	25.0	-36.0	-36.0	-34.0	-6.1679389312977095	-114.07633587786259	10.633587786259541	-0.0982666015625	-0.0718994140625	1.801513671875	0.0	0.0	4.14	-16.370624760803608	-0.5712011430845642	16.370624760803608	-16.404856212685456	-442.92314079336927	0.15	0.01	0	0.066553955078125	2.2915451519936867
2014-02-01_23:24:52_647005	586801.3125	22.96	140.0	34.0	-333.0	0.42748091603053434	-128.70992366412213	8.198473282442748	-0.2291259765625	-0.385009765625	1.2357177734375	0.0	0.0	-3.91	12.451814054669066	0.43446664531294715	-12.451814054669066	-17.23228168861315	-433.744982688574	0.15	0.01	0	0.0664501953125	-2.0400949250864913
2014-02-01_23:24:52_714280	593528.90625	16.73	256.0	-59.0	-288.0	-3.045801526717557	-130.9083969465649	11.564885496183207	0.284912109375	0.2025146484375	1.4056396484375	0.0	0.0	6.83	40.231350342888206	1.4037456504845849	-40.231350342888206	-19.933734358439146	-413.70639924863326	0.15	0.01	0	0.06714794921875	-6.234039895017622
2014-02-01_23:24:52_781142	600215.40625	10.0	161.0	-96.0	-335.0	-11.419847328244275	-138.18320610687022	20.52671755725191	0.6114501953125	0.2227783203125	1.99993896484375	0.0	0.0	11.3	67.24043633182082	2.346142230698563	-67.24043633182082	-24.44664125069302	-402.42415147911106	0.15	0.01	0	0.067115966796875	-10.330531862280052
2014-02-01_23:24:52_847794	606905.3125	10.0	201.0	-116.0	-404.0	-3.9083969465648853	-148.38931297709922	17.99236641221374	0.619384765625	-0.4288330078125	0.04248046875	0.0	0.0	13.83	93.7674242821327	3.271717525545453	-93.7674242821327	-30.69229342286029	-398.255821089183	0.15	0.01	0	0.06660791015625	-14.372036576548506
2014-02-01_23:24:52_914512	613552.8125	10.0	34.0	-155.0	-59.0	-6.572519083969466	-145.1145038167939	13.595419847328245	0.7193603515625	-0.1669921875	1.34423828125	0.0	0.0	19.17	117.48941842741772	4.099421438500269	-117.48941842741772	-38.5223493247307	-355.9467941221695	0.15	0.01	0	0.066644775390625	-18.008636257359964
2014-02-01_23:24:52_981131	620214.109375	10.0	127.0	-394.0	-78.0	-2.4122137404580153	-55.541984732824424	10.427480916030534	1.6700439453125	0.1641845703125	-0.0523681640625	0.0	0.0	45.02	122.15971975587723	4.2623768233034625	-122.15971975587723	-46.65172674951042	-70.18036826793961	0.15	0.01	0	0.066547119140625	-18.790475230876687
2014-02-01_23:24:53_047985	626899.5	10.0	105.0	-177.0	-216.0	-11.610687022900763	5.3893129770992365	-7.251908396946565	0.5501708984375	-0.02783203125	0.6951904296875	0.0	0.0	22.55	111.04304782515658	3.8744957370954842	-111.04304782515658	-54.03440860249926	167.20605837292547	0.15	0.01	0	0.06648486328125	-17.196801259798477
2014-02-01_23:24:53_115148	633616.40625	10.0	63.0	-181.0	-180.0	2.8702290076335877	52.80916030534351	-0.816793893129771	0.6832275390625	0.011962890625	0.4952392578125	0.0	0.0	23.2	90.90284465978839	3.1717670851286948	-90.90284465978839	-60.09718004114549	301.9743987193497	0.15	0.01	0	0.066695068359375	-14.236398499379714
2014-02-01_23:24:53_182192	640320.390625	10.0	83.0	-151.0	-195.0	-5.076335877862595	67.07633587786259	-9.549618320610687	0.7286376953125	-0.0064697265625	0.4468994140625	0.0	0.0	18.59	69.12243415030355	2.411808588635853	-69.12243415030355	-64.74711503886105	323.7711907689206	0.15	0.01	0	0.06727099609375	-11.015836272934143
2014-02-01_23:24:53_249064	647007.296875	10.0	61.0	-189.0	-154.0	-3.2213740458015265	86.54198473282443	-8.450381679389313	0.663818359375	-0.07470703125	0.588623046875	0.0	0.0	24.57	46.022751874432906	1.6058182789404363	-46.022751874432906	-67.82221239689292	345.71619106103486	0.15	0.01	0	0.06681689453125	-7.581634905133865
2014-02-01_23:24:53_315836	653685.0	10.0	131.0	-115.0	-193.0	-3.763358778625954	99.3587786259542	-9.038167938931299	0.40625	-0.094482421875	0.8992919921875	0.0	0.0	13.7	21.428991925844294	0.7476968571473933	-21.428991925844294	-69.25109611363573	368.8330108245758	0.15	0.01	0	0.066679931640625	-3.906859750013001
2014-02-01_23:24:53_382493	660357.0	10.56	118.0	-68.0	-291.0	-5.015267175572519	132.1908396946565	-15.229007633587786	0.1983642578125	-0.0867919921875	1.0283203125	0.0	0.0	7.89	-8.327833669346521	-0.29057340088438666	8.327833669346521	-68.69612203985191	446.5251725993881	0.15	0.01	0	0.066640869140625	0.5622138300034589
2014-02-01_23:24:53_449462	667050.40625	16.61	83.0	0.0	-247.0	-2.8244274809160306	172.94656488549617	-19.580152671755727	-0.1173095703125	-0.075439453125	1.1669921875	0.0	0.0	-0.0	-44.67785583229021	-1.5588923877282	44.67785583229021	-65.71696203638652	545.133879283908	0.15	0.01	0	0.066680908203125	6.044508754479667
2014-02-01_23:24:53_516272	673728.609375	25.0	85.0	4.0	-297.0	-7.145038167938932	199.6793893129771	-22.587786259541986	0.0426025390625	-0.0430908203125	0.5050048828125	0.0	0.0	-0.46	-83.19922795319269	-2.9029737597066534	83.19922795319269	-60.16747603281331	577.5216692308297	0.15	0.01	0	0.066701171875	11.878209432650769
2014-02-01_23:24:53_583225	680423.71875	25.0	64.0	89.0	-99.0	-11.412213740458014	242.57251908396947	-28.69465648854962	-0.3936767578125	-0.0128173828125	1.216796875	0.0	0.0	-10.43	-128.36730474464522	-4.478970856407719	128.36730474464522	-51.55978384859584	673.5956809479046	0.15	0.01	0	0.06705517578125	18.739497873210823
2014-02-01_23:24:53_649634	687064.40625	25.0	68.0	60.0	-231.0	-0.8854961832061069	133.61832061068702	-6.923664122137405	-2.0	1.299072265625	1.99993896484375	0.0	0.0	-6.95	-144.8956857471353	-5.055676404296417	144.8956857471353	-41.91714576175572	248.364719081822	0.15	0.01	0	0.066548828125	21.315181404452737
2014-02-01_23:24:53_716617	693763.015625	25.0	-49.0	50.0	-1.0	2.954198473282443	-124.46564885496183	3.9160305343511452	-0.7242431640625	0.6046142578125	0.598388671875	0.0	0.0	-5.77	-104.39574576675953	-3.6425591684144987	104.39574576675953	-35.00072370676695	-611.3018268904925	0.15	0.01	0	0.066251953125	15.30935462794626
2014-02-01_23:24:53_783298	700431.296875	25.0	65.0	52.0	-349.0	-2.0229007633587788	-114.2442748091603	18.862595419847327	-0.795654296875	-0.2486572265625	1.621826171875	0.0	0.0	-6.01	-69.95335306905712	-2.4408008747054124	69.95335306905712	-30.328331581267697	-515.658958454402	0.15	0.01	0	0.06679296875	10.189719644545889
2014-02-01_23:24:53_849755	707081.0	25.0	175.0	118.0	-302.0	-2.7099236641221376	-119.55725190839695	16.732824427480917	-0.17578125	-0.0047607421875	0.583740234375	0.0	0.0	-14.09	-38.71642799547157	-1.3508872294302712	38.71642799547157	-27.752101141076835	-469.4386579493322	0.15	0.01	0	0.066541015625	5.529943187909967
2014-02-01_23:24:53_916565	713758.203125	25.0	-35.0	-97.0	-245.0	-6.893129770992366	-118.90839694656489	16.480916030534353	-0.0458984375	0.235107421875	1.99993896484375	0.0	0.0	11.42	-8.250204929564113	-0.2878647916805343	8.250204929564113	-27.20438502152687	-458.91032736096196	0.15	0.01	0	0.06638818359375	0.9654868892193482
2014-02-01_23:24:53_983522	720456.6875	21.61	85.0	5.0	-326.0	-3.183206106870229	-131.0763358778626	11.625954198473282	-0.1322021484375	-0.416748046875	0.962646484375	0.0	0.0	-0.57	20.68867007258453	0.7218656689666618	-20.68867007258453	-28.58344954266648	-434.1398303079168	0.15	0.01	0	0.066657958984375	-3.389135006314344
2014-02-01_23:24:54_050347	727136.515625	13.89	153.0	-16.0	-345.0	-0.5725190839694656	-141.59541984732823	13.86259541984733	-0.155029296875	-0.4510498046875	1.2396240234375	0.0	0.0	1.84	49.35446305919976	1.7220677969015965	-49.35446305919976	-31.88619815705287	-428.3658813322728	0.15	0.01	0	0.0669189453125	-7.722031440450492
2014-02-01_23:24:54_117150	733815.90625	10.0	87.0	-101.0	-35.0	-6.175572519083969	-143.1908396946565	16.80916030534351	0.396240234375	0.527587890625	1.99993896484375	0.0	0.0	11.92	76.36832414497675	2.664630989008261	-76.36832414497675	-36.97386486100421	-405.4910472424932	0.15	0.01	0	0.0666201171875	-11.824987270356555
2014-02-01_23:24:54_184039	740504.8125	10.0	54.0	-140.0	-125.0	-0.9770992366412213	-154.8320610687023	20.48854961832061	0.330810546875	-0.4898681640625	1.7413330078125	0.0	0.0	17.04	103.79468380216417	3.6215870133344095	-103.79468380216417	-43.909838175988135	-410.4269435858978	0.15	0.01	0	0.066823974609375	-16.008300952084507
2014-02-01_23:24:54_250749	747176.3125	10.0	41.0	-246.0	-238.0	-14.030534351145038	-148.32824427480915	13.045801526717558	-0.3370361328125	0.1358642578125	1.0211181640625	0.0	0.0	39.89	129.2512125627432	4.50981202242649	-129.2512125627432	-52.5169402242856	-382.27584516603076	0.15	0.01	0	0.066592041015625	-19.912851286654337
2014-02-01_23:24:54_317481	753850.09375	10.0	68.0	-290.0	-125.0	6.824427480916031	-9.427480916030534	8.564885496183207	1.5018310546875	-0.1995849609375	0.3927001953125	0.0	0.0	45.02	122.84982461351579	4.286455848343189	-122.84982461351579	-60.68831310432806	96.23956688677933	0.15	0.01	0	0.06651513671875	-19.03435682307065
2014-02-01_23:24:54_384187	760519.8125	10.0	96.0	-148.0	-228.0	-7.770992366412214	24.076335877862597	-5.641221374045801	0.595703125	0.018310546875	0.678466796875	0.0	0.0	18.16	107.2140089681849	3.74089354390038	-107.2140089681849	-67.82396031741811	234.93012319164865	0.15	0.01	0	0.06655517578125	-16.760340948401915
2014-02-01_23:24:54_450955	767196.703125	10.0	88.0	-162.0	-184.0	-5.091603053435114	68.70992366412214	-9.83206106870229	0.6826171875	-0.0811767578125	0.7894287109375	0.0	0.0	20.2	83.76478018083615	2.9227069148930966	-83.76478018083615	-73.40035106325068	352.23849696155725	0.15	0.01	0	0.066572021484375	-13.29872053775793
2014-02-01_23:24:54_517603	773861.40625	10.0	92.0	-130.0	-199.0	-3.3053435114503817	70.93129770992367	-8.061068702290076	0.6318359375	0.04833984375	0.74951171875	0.0	0.0	15.67	61.72048961691806	2.1535411589992344	-61.72048961691806	-77.51192115025816	330.9160194452392	0.15	0.01	0	0.066615966796875	-10.03319265404029
2014-02-01_23:24:54_584479	780552.5	10.0	64.0	-140.0	-225.0	-2.9083969465648853	89.77862595419847	-8.045801526717558	0.6019287109375	-0.0064697265625	0.9556884765625	0.0	0.0	17.04	38.0051063414091	1.3260679114239045	-38.0051063414091	-80.03888957834525	356.6746831084389	0.15	0.01	0	0.066490234375	-6.501154846994818
2014-02-01_23:24:54_651181	787219.3125	10.0	96.0	-93.0	-230.0	-3.8473282442748094	117.69465648854961	-12.80916030534351	0.446044921875	0.0252685546875	1.0028076171875	0.0	0.0	10.92	9.976368448403928	0.34809380489895075	-9.976368448403928	-80.70456373731973	420.06289803278815	0.15	0.01	0	0.06672509765625	-2.303500904633786
2014-02-01_23:24:54_718020	793903.515625	12.13	12.0	-79.0	-233.0	-5.717557251908397	137.00763358778627	-15.801526717557252	0.313720703125	0.080078125	1.2896728515625	0.0	0.0	9.21	-19.490113864928826	-0.6800458431587169	19.490113864928826	-79.40784782425794	442.891993304629	0.15	0.01	0	0.066531982421875	2.1294386014967444
2014-02-01_23:24:54_785016	800602.609375	19.81	66.0	2.0	-202.0	-6.122137404580153	179.74045801526717	-19.801526717557252	0.0047607421875	0.0330810546875	1.3948974609375	0.0	0.0	-0.23	-56.27059846602235	-1.9633844545018266	56.27059846602235	-75.64954609258113	550.6901861896146	0.15	0.01	0	0.066789794921875	7.684094308977541
2014-02-01_23:24:54_851784	807280.109375	25.0	113.0	98.0	-180.0	-7.793893129770993	226.34351145038167	-27.083969465648856	-0.27197265625	0.10009765625	1.400390625	0.0	0.0	-11.54	-100.43150944482977	-3.5042396875376753	100.43150944482977	-68.95672753348427	662.67252113568	0.15	0.01	0	0.066640625	14.375159141389622
2014-02-01_23:24:54_918521	813953.515625	25.0	110.0	166.0	-76.0	3.9236641221374047	236.5114503816794	-28.229007633587788	-0.5313720703125	-0.302734375	-0.418212890625	0.0	0.0	-20.81	-143.4101150479946	-5.00384211611984	143.4101150479946	-59.37678479689073	643.3824234260411	0.15	0.01	0	0.066801025390625	20.91774940923028
2014-02-01_23:24:54_985328	820634.0	25.0	-113.0	-62.0	331.0	-10.908396946564885	62.35114503816794	0.19083969465648856	-0.31787109375	-0.995849609375	-2.0	0.0	0.0	7.18	-141.7299709459455	-4.945218804813171	141.7299709459455	-49.94450990185457	-25.24595364515269	0.15	0.01	0	0.066551025390625	20.76005054287328
2014-02-01_23:24:55_051994	827300.5	25.0	238.0	109.0	-352.0	-16.458015267175572	-101.25190839694656	0.15267175572519084	-0.5296630859375	0.08984375	1.81396484375	0.0	0.0	-12.93	-107.08209703444055	-3.736290894432678	107.08209703444055	-42.80446599329398	-519.6280364299313	0.15	0.01	0	0.06667822265625	15.634269895233142
