datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-02-01_19:18:17_599434	409289.6875	25.0	0.0	2844.442476292505	1681411.495923214	3.664407181021298	27.052734375	35.42059511196788
2014-02-01_19:18:17_626396	411985.390625	25.0	0.0	2892.397312786902	1759196.2227775634	1.783183483709482	26.892822265625	26.79711937760174
2014-02-01_19:18:17_653241	414670.484375	25.0	0.0	2936.761540482291	1837816.971488888	1.6571599711851934	26.771240234375	26.957645724863077
2014-02-01_19:18:17_680266	417378.890625	25.0	0.0	2982.78054066695	1918084.061897695	1.7100978439937164	26.91015625	28.02960789301223
2014-02-01_19:18:17_707310	420077.078125	25.0	0.0	3027.4161093137436	1999870.8611106132	1.6522279985293649	27.015380859375	28.562590214684334
2014-02-01_19:18:17_734243	422769.390625	25.0	0.0	3071.36464129165	2082392.0403437156	1.6357251363595495	26.867919921875	29.30968254936407
2014-02-01_19:18:17_761161	425461.875	25.0	0.0	3113.2608218787163	2165970.476192008	1.5606147241715107	26.845947265625	29.774104464965504
2014-02-01_19:18:17_788116	428157.390625	25.0	0.0	3152.8288053606316	2250749.7040853733	1.4714816493578668	26.889892578125	30.180188168179132
2014-02-01_19:18:17_815047	430849.875	25.0	0.0	3192.375618409848	2336509.726344096	1.4721111123696102	26.864013671875	31.04489038713
2014-02-01_19:18:17_841978	433543.390625	25.0	0.0	3232.0375754364804	2423328.915385246	1.4765046395983428	26.862060546875	31.939016109387822
2014-02-01_19:18:17_868870	436232.296875	25.0	0.0	3270.094927998749	2511055.4390603644	1.418626321587979	26.826904296875	32.530695491343415
2014-02-01_19:18:17_895728	438918.796875	25.0	0.0	3307.256710725302	2599652.9383518086	1.3872124640969108	26.788818359375	33.263317375075175
2014-02-01_19:18:17_922767	441623.796875	25.0	0.0	3343.5297283289915	2689637.6412649127	1.347783665088643	26.9130859375	33.969647710925244
2014-02-01_19:18:17_949728	444318.09375	25.0	0.0	3329.2186439529532	2779346.9163996126	-0.531101481405919	26.946044921875	25.47088362136183
2014-02-01_19:18:17_976651	447010.890625	25.0	0.0	3366.459552897904	2869749.8343833657	1.386791670804934	26.85400390625	35.968102653148115
2014-02-01_19:18:18_003626	449707.984375	25.0	0.0	3403.2040006907328	2961313.137725192	1.3657092652598113	26.905029296875	36.781998103620055
2014-02-01_19:18:18_030574	452402.671875	25.0	0.0	3439.008632807166	3053749.9283593567	1.3320717659943238	26.87890625	37.541758976845905
2014-02-01_19:18:18_057537	455098.78125	25.0	0.0	3473.1920643562053	3147144.5378203727	1.2712256507496171	26.89013671875	38.174892838387436
2014-02-01_19:18:18_084489	457794.28125	25.0	0.0	3508.3441258489293	3241455.2690237355	1.3076510687161464	26.8818359375	39.30364244640298
2014-02-01_19:18:18_111377	460483.28125	25.0	0.0	3540.749869837795	3336411.507049144	1.2083527759373829	26.818115234375	39.75995393716214
2014-02-01_19:18:18_138209	463166.78125	25.0	0.0	3573.6687681240364	3432056.8778268774	1.22997315740429	26.763916015625	40.82780144210263
2014-02-01_19:18:18_165186	465864.703125	25.0	0.0	3604.5183003645793	3529033.028261906	1.1466500064180587	26.904052734375	41.38403214474582
2014-02-01_19:18:18_192107	468563.6875	25.0	0.0	3635.689139405594	3626648.0862250384	1.1609631068433923	26.84912109375	42.434865310407915
2014-02-01_19:18:18_219138	471259.1875	25.0	0.0	3666.6282838449392	3725502.9270485933	1.147564865151624	26.960693359375	43.359516424628545
2014-02-01_19:18:18_246088	473954.28125	25.0	0.0	3696.7742593253042	3824879.9087185273	1.1214152845596184	26.882080078125	44.2255529359159
2014-02-01_19:18:18_273043	476649.28125	25.0	0.0	3725.412358961824	3925034.9277966907	1.0652359842276877	26.88427734375	44.94907043500153
2014-02-01_19:18:18_299937	479338.59375	25.0	0.0	3756.1005977417058	4025788.4748607725	1.1440600890352888	26.823974609375	46.35379525355834
2014-02-01_19:18:18_326863	482031.890625	25.0	0.0	3783.7318209669766	4127388.5100973574	1.0290265975424753	26.851806640625	46.797391270782654
2014-02-01_19:18:18_353788	484724.984375	25.0	0.0	3811.3187554714204	4229749.77531541	1.0271717593444252	26.857177734375	47.81448842542338
2014-02-01_19:18:18_380845	487430.09375	25.0	0.0	3838.5755863756785	4333336.961317473	1.010041972459525	26.98583984375	48.767437034109925
2014-02-01_19:18:18_407768	490122.375	25.0	0.0	3864.369748681294	4437099.440248007	0.960638002616797	26.85107421875	49.56062139043219
2014-02-01_19:18:18_434712	492816.078125	25.0	0.0	3890.943664071903	4541668.551219939	0.9887968517436009	26.875	50.74976413732459
2014-02-01_19:18:18_461669	495512.59375	25.0	0.0	3915.4703160469057	4646927.405575544	0.9123543890730388	26.8828125	51.422593032725324
2014-02-01_19:18:18_488663	498212.1875	25.0	0.0	3941.5472468524886	4753042.210153709	0.9686061735843523	26.922119140625	52.76760769414411
2014-02-01_19:18:18_515645	500909.890625	25.0	0.0	3966.046806410608	4859784.64177937	0.9102884248009557	26.9140625	53.545893222439545
2014-02-01_19:18:18_542559	503609.984375	25.0	0.0	3990.6294861355086	4966925.638993803	0.9156193157515026	26.84814453125	54.6464159173091
2014-02-01_19:18:18_569608	506306.0	25.0	0.0	4014.2652028036914	5075251.996756571	0.8758721046654067	26.9853515625	55.53330701117312
2014-02-01_19:18:18_596522	508997.984375	25.0	0.0	4038.5624881850877	5183674.976251999	0.9050305180939302	26.846923828125	56.76575860180815
2014-02-01_19:18:18_623466	511693.1875	25.0	0.0	4060.632303564068	5292801.495314358	0.8212248134696947	26.874267578125	57.440202250848465
2014-02-01_19:18:18_650425	514388.390625	25.0	0.0	4082.365494522396	5402546.9614600735	0.8084418606992153	26.8828125	58.47591546754906
2014-02-01_19:18:18_677361	517081.890625	25.0	0.0	4103.495657254652	5512811.376138886	0.7863600533450702	26.870849609375	59.47026359383969
2014-02-01_19:18:18_704337	519782.890625	25.0	0.0	4125.564557008384	5623648.656545838	0.8214444661749417	26.865966796875	60.75626535203393
2014-02-01_19:18:18_731305	522476.09375	25.0	0.0	4147.173213461847	5735353.0100488635	0.802250211494867	26.93505859375	61.779498479309154
2014-02-01_19:18:18_758276	525172.984375	25.0	0.0	4168.617396347906	5847500.623665358	0.7970976015145812	26.90283203125	62.87735598386128
2014-02-01_19:18:18_785206	527865.59375	25.0	0.0	4187.294063304207	5959983.037187175	0.6952615455149491	26.86279296875	63.494867505776924
2014-02-01_19:18:18_812110	530556.6875	25.0	0.0	4206.450036947772	6072884.525886375	0.7137075601848432	26.840087890625	64.71802806348275
2014-02-01_19:18:18_839056	533250.984375	25.0	0.0	4225.93909145169	6186478.30516077	0.7250358057424354	26.880126953125	65.91255598946506
2014-02-01_19:18:18_866051	535951.078125	25.0	0.0	4244.5896944628275	6300803.468457211	0.6924473585165387	26.934326171875	66.8947304466011
2014-02-01_19:18:18_892944	538639.078125	25.0	0.0	4263.4782560684125	6415158.573839643	0.7042184205462811	26.822021484375	68.09902566673468
2014-02-01_19:18:18_919825	541327.890625	25.0	0.0	4281.155110708644	6529961.6780999005	0.6591925982482332	26.81591796875	69.02369528331106
2014-02-01_19:18:18_946833	544028.890625	25.0	0.0	4298.053718671596	6645745.746794222	0.6272980869871426	26.938720703125	70.02375327474509
2014-02-01_19:18:18_973767	546722.28125	25.0	0.0	4314.479251209394	6761666.829820307	0.6113436613462928	26.867919921875	71.10483453005548
2014-02-01_19:18:19_000704	549415.578125	25.0	0.0	4332.719161019116	6878086.443624653	0.6788238179578391	26.869873046875	72.60825544213765
2014-02-01_19:18:19_027671	552113.59375	25.0	0.0	4350.400837201315	6995116.049739854	0.6572899065424648	26.90087890625	73.672650113831
2014-02-01_19:18:19_054624	554808.78125	25.0	0.0	4365.233196471125	7112479.649779255	0.5516762185620058	26.885986328125	74.31970091024968
2014-02-01_19:18:19_081590	557505.09375	25.0	0.0	4380.9192453018695	7230318.462731192	0.5831636579145048	26.898193359375	75.65709484141463
2014-02-01_19:18:19_108531	560197.671875	25.0	0.0	4396.740777574386	7348459.402667675	0.5888151570800207	26.8701171875	76.8683438898343
2014-02-01_19:18:19_135443	562890.09375	25.0	0.0	4412.339036592019	7466868.657282469	0.5812451686337659	26.8359375	78.01614631965272
2014-02-01_19:18:19_162367	565582.390625	25.0	0.0	4426.489728501519	7585693.3216179	0.5271455445627853	26.843994140625	78.93530991184309
2014-02-01_19:18:19_189362	568281.875	25.0	0.0	4442.19557704635	7705290.978270718	0.5833596818886061	26.923095703125	80.41392774985486
2014-02-01_19:18:19_216280	570981.28125	25.0	0.0	4456.48451567017	7824955.638782432	0.532140679212328	26.851806640625	81.35590823545299
2014-02-01_19:18:19_243264	573672.28125	25.0	0.0	4468.8085137252365	7945241.431616104	0.4578561285933987	26.916748046875	82.18857581050058
2014-02-01_19:18:19_270193	576364.390625	25.0	0.0	4482.742266984397	8065651.653710381	0.518738555466384	26.86083984375	83.69848354113418
2014-02-01_19:18:19_297133	579059.09375	25.0	0.0	4495.177989150524	8186440.905424218	0.4627960167581727	26.870849609375	84.62790693694811
2014-02-01_19:18:19_324072	581751.890625	25.0	0.0	4507.202079504679	8307548.853097119	0.44749338164639085	26.869873046875	85.76367564715362
2014-02-01_19:18:19_350983	584443.6875	25.0	0.0	4521.59506463587	8428868.017551094	0.5364300918776722	26.8310546875	87.4229901413629
2014-02-01_19:18:19_377974	587143.890625	25.0	0.0	4533.542026281488	8550861.914557137	0.4439734612633982	26.9091796875	88.1818406545165
2014-02-01_19:18:19_404964	589841.984375	25.0	0.0	4545.950763690763	8673188.610656558	0.46113817425662335	26.908935546875	89.49217205421778
2014-02-01_19:18:19_431893	592535.171875	25.0	0.0	4507.784536502885	8794228.568341665	-1.4213911837424595	26.851318359375	81.28610821835464
2014-02-01_19:18:19_458904	595235.984375	25.0	0.0	4521.4912151296385	8916001.952596013	0.5089340940876173	26.93212890625	92.15683911791119
2014-02-01_19:18:19_485872	597933.375	25.0	0.0	4533.221411308767	9037900.89612247	0.43622672141153124	26.89013671875	93.01346470941326
2014-02-01_19:18:19_512885	600637.875	25.0	0.0	4546.971791366973	9160088.551909573	0.5116931808085182	26.872314453125	94.61404860227503
2014-02-01_19:18:19_539890	603335.5	25.0	0.0	4558.970684797745	9282829.042934172	0.44567691512607077	26.9228515625	95.51257207345185
2014-02-01_19:18:19_566879	606033.296875	25.0	0.0	4571.124613275127	9405847.648493387	0.4516156020334868	26.912109375	96.77366695642883
2014-02-01_19:18:19_593824	608727.6875	25.0	0.0	4580.98098501025	9528924.60514803	0.36685869334980387	26.866943359375	97.58163761673036
2014-02-01_19:18:19_620776	611423.890625	25.0	0.0	4593.284046812759	9652364.628277171	0.4578049814952885	26.8740234375	99.27199959492944
2014-02-01_19:18:19_647723	614118.78125	25.0	0.0	4602.755000090483	9776018.720125305	0.35253566544491466	26.865234375	99.98314102848667
2014-02-01_19:18:19_674723	616817.890625	25.0	0.0	4615.620886416798	9900288.90356135	0.4778624446190404	26.923828125	101.8537633473504
2014-02-01_19:18:19_701709	619516.078125	25.0	0.0	4627.451196242434	10024799.65155673	0.43967434326703686	26.906982421875	102.90911335152674
2014-02-01_19:18:19_728740	622218.984375	25.0	0.0	4637.369501773245	10149758.418470845	0.36808019728192143	26.946044921875	103.80172212129538
2014-02-01_19:18:19_755736	624919.28125	25.0	0.0	4649.253896182109	10274921.645491866	0.4414520808088108	26.921142578125	105.42140224858093
2014-02-01_19:18:19_782694	627621.6875	25.0	0.0	4658.588644899986	10400125.764726527	0.3473268662877864	26.8759765625	106.20375084319421
2014-02-01_19:18:19_809716	630317.578125	25.0	0.0	4668.771412626242	10525915.8710631	0.37793922150403364	26.94287109375	107.61573195941381
2014-02-01_19:18:19_836755	633021.078125	25.0	0.0	4678.4030116913755	10652027.158496417	0.3573074463897747	26.9560546875	108.77464911808218
2014-02-01_19:18:19_863695	635715.484375	25.0	0.0	4689.505633951733	10777982.059085667	0.41336866924596266	26.85888671875	110.31561450048167
2014-02-01_19:18:19_890509	638396.1875	25.0	0.0	4699.808001014617	10903639.962753419	0.3853251227201202	26.73681640625	111.43300604123627
2014-02-01_19:18:19_917505	641095.984375	25.0	0.0	4708.631306233172	11030364.911314266	0.32784145228191724	26.913330078125	112.41371950517556
2014-02-01_19:18:19_944573	643802.5	25.0	0.0	4717.755493793802	11157352.699083248	0.33897500497352556	26.9169921875	113.74017756507949
2014-02-01_19:18:19_971508	646496.484375	25.0	0.0	4726.30851199298	11284429.934538763	0.3181073508020817	26.88720703125	114.90746695059735
2014-02-01_19:18:19_998483	649194.1875	25.0	0.0	4734.576606237555	11411794.206495523	0.30735405610312627	26.90087890625	116.12817000609462
2014-02-01_19:18:20_025436	651889.484375	25.0	0.0	4743.335256696445	11539306.082744265	0.325814478972054	26.88232421875	117.49646674797258
2014-02-01_19:18:20_052366	654582.09375	25.0	0.0	4751.847461073937	11666950.496953147	0.3168857564980087	26.862060546875	118.72911849812891
2014-02-01_19:18:20_079333	657278.796875	25.0	0.0	4759.5085963922065	11794972.679474512	0.2848196983311367	26.898193359375	119.84977614604004
2014-02-01_19:18:20_106283	659973.6875	25.0	0.0	4766.7522089236	11923128.0229196	0.26942697125540227	26.88525390625	121.05509030636539
2014-02-01_19:18:20_133224	662667.390625	25.0	0.0	4772.997153693572	12051367.362949869	0.2324333828060411	26.86767578125	122.15314025889826
2014-02-01_19:18:20_160232	665378.484375	25.0	0.0	4781.462724861858	12180074.62715699	0.31449517037894104	26.91796875	123.8513683959508
2014-02-01_19:18:20_187307	668076.390625	25.0	0.0	4788.34259922987	12309383.257915294	0.25476408899012953	27.0048828125	124.84648728402658
2014-02-01_19:18:20_214269	670772.0	25.0	0.0	4796.4258764348	12438355.121484332	0.30061471455258365	26.88916015625	126.36626737524972
2014-02-01_19:18:20_241225	673467.984375	25.0	0.0	4803.500247686072	12567497.272552554	0.2631344125571944	26.885009765625	127.47099481308014
2014-02-01_19:18:20_268161	676161.375	25.0	0.0	4812.026230570047	12696791.107221838	0.3173179400550892	26.868896484375	129.03570339555083
2014-02-01_19:18:20_295079	678853.09375	25.0	0.0	4818.710916758235	12826158.6721538	0.24899263062626117	26.846923828125	129.98842096634513
2014-02-01_19:18:20_323188	681667.171875	25.0	0.0	4824.374432089876	12961409.585340157	0.2020165181736796	28.034912109375	131.10661588747897
2014-02-01_19:18:20_350022	684347.890625	25.0	0.0	4835.69772941316	13090841.237969248	0.4230498648780267	26.765869140625	133.50723147702394
2014-02-01_19:18:20_376995	687045.6875	25.0	0.0	4841.514367303875	13221073.955614554	0.21623856452106455	26.899169921875	133.77608381548126
2014-02-01_19:18:20_403972	689742.671875	25.0	0.0	4847.725313315234	13351516.349512756	0.23082189232436134	26.907958984375	135.1540454880809
2014-02-01_19:18:20_430889	692433.890625	25.0	0.0	4855.053452321919	13481870.267570777	0.2729377613925261	26.84912109375	136.66889682790259
2014-02-01_19:18:20_457843	695129.578125	25.0	0.0	4860.601103643146	13612561.815751327	0.20632489636844437	26.887939453125	137.64330274971982
2014-02-01_19:18:20_484819	697827.875	25.0	0.0	4867.594122011898	13743524.578209354	0.25991491373563574	26.905029296875	139.2215797629729
2014-02-01_19:18:20_511801	700528.1875	25.0	0.0	4874.513561267003	13874678.268650407	0.2571708075612951	26.906005859375	140.52008808043726
2014-02-01_19:18:20_538819	703228.1875	25.0	0.0	4879.285560791753	14006165.246412769	0.1770817823442445	26.947998046875	141.43498993192807
2014-02-01_19:18:20_565804	705925.078125	25.0	0.0	4885.331233778714	14137643.393032787	0.22463896724808544	26.912841796875	142.98816188994618
2014-02-01_19:18:20_592812	708627.28125	25.0	0.0	4890.919575762104	14269091.632920042	0.20793075073548445	26.8759765625	144.21966204045407
2014-02-01_19:18:20_619762	711321.984375	25.0	0.0	4897.460953338285	14401044.487741686	0.2427847529611574	26.943115234375	145.7141147375565
2014-02-01_19:18:20_646640	714010.390625	25.0	0.0	4903.325924283746	14532496.957570707	0.21877005521045986	26.808837890625	146.90915244418778
2014-02-01_19:18:20_673598	716705.484375	25.0	0.0	4908.355724381086	14664477.322418403	0.18705849259289745	26.888916015625	148.07090125958663
2014-02-01_19:18:20_700497	719395.296875	25.0	0.0	4914.397481013305	14796345.388420163	0.22516136373667683	26.8330078125	149.58070045098634
2014-02-01_19:18:20_727429	722088.59375	25.0	0.0	4918.89735604416	14928487.915146157	0.16750416342271832	26.8642578125	150.61428970417958
2014-02-01_19:18:20_754395	724784.796875	25.0	0.0	4924.029840884453	15060942.634847937	0.19080111730551896	26.899658203125	152.05583491909542
2014-02-01_19:18:20_781322	727476.6875	25.0	0.0	4927.988669814467	15193298.111792833	0.14739899370365903	26.85791015625	153.16277495342808
2014-02-01_19:18:20_808217	730167.09375	25.0	0.0	4931.910225027732	15325602.383161496	0.14618392931863605	26.826171875	154.48013450071093
2014-02-01_19:18:20_835258	732870.96875	25.0	0.0	4937.03708366828	15458789.08327653	0.1900451862629476	26.97705078125	156.0318204724469
