datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-02_00:01:46_725437	1212358.5	19.9	10.0	88.0	-199.0	-1.1755725190839694	-5.603053435114504	4.511450381679389	-0.474365234375	-0.00830078125	1.7490234375	0.0	0.0	-10.31	-9.430795418375382	-0.3290577605853239	9.430795418375382	103.511069263898	-6.565127846283937	0.001	1e-05	0.002	0.0666650390625	-0.002664349581553512
2014-02-02_00:01:46_791903	1219000.015625	19.92	62.0	97.0	-228.0	-24.15267175572519	-0.061068702290076333	0.8244274809160306	-0.11181640625	0.054443359375	1.18994140625	0.0	0.0	-11.42	-9.624429457206837	-0.3358140075787452	9.624429457206837	104.15560762382454	2.891398345103585	0.001	1e-05	0.002	0.066968994140625	0.01644878222365225
2014-02-02_00:01:46_858735	1225683.78125	19.89	92.0	50.0	-309.0	13.65648854961832	-8.969465648854962	1.8244274809160306	-0.4735107421875	0.0030517578125	0.7686767578125	0.0	0.0	-5.77	-8.471859187030484	-0.2955987155279304	8.471859187030484	104.71748672413936	-17.37813886763311	0.001	1e-05	0.002	0.066322998046875	-0.02523724368099434
2014-02-02_00:01:46_925526	1232362.984375	19.9	125.0	79.0	-205.0	-11.931297709923664	-3.2900763358778624	-3.030534351145038	-0.15673828125	0.2464599609375	0.7373046875	0.0	0.0	-9.21	-8.263410046547936	-0.28832554244759023	8.263410046547936	105.26805255796337	-3.12860082452627	0.001	1e-05	0.002	0.066626953125	0.0030588889230750297
2014-02-02_00:01:46_992181	1239028.09375	19.88	19.0	51.0	-187.0	11.931297709923664	-7.0	0.6335877862595419	-0.15087890625	0.2650146484375	1.2198486328125	0.0	0.0	-5.89	-7.423170070745545	-0.25900802759056335	7.423170070745545	105.7636180274861	-12.586115506851776	0.001	1e-05	0.002	0.06675927734375	-0.016691424762683146
2014-02-02_00:01:47_058846	1245695.3125	19.89	114.0	101.0	-357.0	-17.053435114503817	-4.748091603053435	1.1908396946564885	-0.0489501953125	0.035888671875	0.8514404296875	0.0	0.0	-11.92	-7.46576806365273	-0.2604943497436403	7.46576806365273	106.25983824879692	0.6408983781073242	0.001	1e-05	0.002	0.066466064453125	0.009810163202355348
2014-02-02_00:01:47_125866	1252397.203125	19.88	113.0	67.0	-287.0	2.0	-5.931297709923665	2.16793893129771	-0.3245849609375	0.1434326171875	1.1029052734375	0.0	0.0	-7.78	-6.987382196725431	-0.2438025888599243	6.987382196725431	106.72514229063312	-7.183829473180612	0.001	1e-05	0.002	0.066592041015625	-0.0063130253267294646
2014-02-02_00:01:47_192402	1259058.5	19.89	9.0	49.0	-202.0	-20.625954198473284	-0.07633587786259542	-2.16793893129771	-0.092041015625	0.080810546875	0.803955078125	0.0	0.0	-5.65	-6.847460677857347	-0.23892047026717889	6.847460677857347	107.18276530966551	-2.0936601931894177	0.001	1e-05	0.002	0.0668310546875	0.0037319679445751664
2014-02-02_00:01:47_259531	1265763.3125	19.88	78.0	68.0	-344.0	9.229007633587786	-5.015267175572519	-1.0305343511450382	-0.29150390625	0.116455078125	1.5281982421875	0.0	0.0	-7.89	-6.522271889324739	-0.227574036612866	6.522271889324739	107.61630212341828	-4.892248194127576	0.001	1e-05	0.002	0.06647021484375	-0.0021860614776962302
2014-02-02_00:01:47_326229	1272433.3125	19.9	53.0	67.0	-281.0	-13.488549618320612	1.984732824427481	-1.8396946564885497	-0.05810546875	-0.0322265625	0.435791015625	0.0	0.0	-7.78	-6.818843984189472	-0.2379219813045873	6.818843984189472	108.07238056989107	4.434059229474076	0.001	1e-05	0.002	0.066885009765625	0.016767686248836535
2014-02-02_00:01:47_393250	1279138.40625	19.91	-30.0	43.0	-235.0	11.34351145038168	1.6488549618320612	3.3053435114503817	-0.314697265625	-0.17919921875	0.475341796875	0.0	0.0	-4.95	-6.774188478613566	-0.23636386875832402	6.774188478613566	108.52413591791321	-0.6696208748903052	0.001	1e-05	0.002	0.066687744140625	0.006520188088012089
2014-02-02_00:01:47_459954	1285805.484375	19.91	19.0	9.0	-151.0	-20.16030534351145	3.5343511450381677	-0.46564885496183206	-0.056396484375	0.2005615234375	0.8563232421875	0.0	0.0	-1.03	-6.504536217790941	-0.2269552064825869	6.504536217790941	108.95874882835204	-4.035689816390826	0.001	1e-05	0.002	0.06681689453125	-0.00047725592670719037
2014-02-02_00:01:47_526586	1292468.59375	19.93	58.0	84.0	-231.0	-2.0381679389312977	1.183206106870229	-4.3816793893129775	-0.30224609375	0.203369140625	1.753173828125	0.0	0.0	-9.82	-6.937702485665559	-0.2420691725633482	6.937702485665559	109.42037535387713	6.5099783638341	0.001	1e-05	0.002	0.066538818359375	0.02105186296687253
2014-02-02_00:01:47_593641	1299173.90625	19.94	43.0	7.0	-309.0	-18.916030534351144	8.099236641221374	-6.824427480916031	-0.186767578125	0.263427734375	1.158447265625	0.0	0.0	-0.8	-7.018613046309683	-0.2448922905202262	7.018613046309683	109.88697261211351	1.217066552571531	0.001	1e-05	0.002	0.06647998046875	0.010551615877573882
2014-02-02_00:01:47_660753	1305909.296875	19.97	54.0	64.0	-193.0	5.061068702290076	9.908396946564885	2.885496183206107	-0.3311767578125	0.114501953125	1.0076904296875	0.0	0.0	-7.42	-7.915259380450822	-0.27617792674287583	7.915259380450822	110.41752301809564	13.377029264768176	0.001	1e-05	0.002	0.06702880859375	0.03577349314016813
2014-02-02_00:01:47_727684	1312578.109375	19.99	-20.0	0.0	-178.0	-4.67175572519084	10.358778625954198	-2.931297709923664	-0.114501953125	0.2286376953125	0.722412109375	0.0	0.0	-0.0	-8.017298230631265	-0.2797382494986485	8.017298230631265	110.95376008854534	1.5255862343147282	0.001	1e-05	0.002	0.066885009765625	0.012178008300146174
2014-02-02_00:01:47_794750	1319284.890625	20.01	65.0	60.0	-244.0	9.786259541984732	6.038167938931298	-2.3053435114503817	-0.348876953125	0.208740234375	1.647705078125	0.0	0.0	-6.95	-8.430309468111435	-0.2941489695782078	8.430309468111435	111.51681872904844	6.183747651318214	0.001	1e-05	0.002	0.066789794921875	0.021912972958038346
2014-02-02_00:01:47_861300	1325940.5	20.06	154.0	88.0	-324.0	-12.221374045801527	15.038167938931299	-1.8702290076335877	-0.156005859375	-0.077392578125	0.4654541015625	0.0	0.0	-10.31	-9.917834771510229	-0.3460514574846556	9.917834771510229	112.18141051259481	22.198634624739356	0.001	1e-05	0.002	0.067009765625	0.05543691812611489
2014-02-02_00:01:47_928322	1332645.109375	20.11	43.0	78.0	-192.0	-8.435114503816793	14.82442748091603	-0.916030534351145	-0.271728515625	0.1318359375	1.027099609375	0.0	0.0	-9.09	-11.104108077015919	-0.38744271029364685	11.104108077015919	112.91824507487918	17.8771567831673	0.001	1e-05	0.002	0.06635693359375	0.047987604094099315
2014-02-02_00:01:47_995631	1339373.3125	20.15	87.0	26.0	-231.0	-15.412213740458014	18.549618320610687	-4.251908396946565	-0.1517333984375	0.191162109375	0.59765625	0.0	0.0	-2.99	-11.89789947518262	-0.41513954902940053	11.89789947518262	113.71676086292318	11.827505981799876	0.001	1e-05	0.002	0.067114013671875	0.0366900790474116
2014-02-02_00:01:48_062667	1346077.09375	20.21	73.0	132.0	-310.0	-2.5267175572519083	11.86259541984733	-1.717557251908397	-0.484619140625	0.1728515625	1.859619140625	0.0	0.0	-15.94	-13.327088486749119	-0.46500657664860845	13.327088486749119	114.60944803367549	21.336621658161054	0.001	1e-05	0.002	0.06698291015625	0.05714642628340798
2014-02-02_00:01:48_129552	1352764.484375	20.23	50.0	84.0	-312.0	4.282442748091603	9.145038167938932	1.3969465648854962	-0.2296142578125	-0.181640625	0.13037109375	0.0	0.0	-9.82	-13.766189123527024	-0.4803276037518152	13.766189123527024	115.53120463255696	6.557850974412231	0.001	1e-05	0.002	0.0669580078125	0.028037203118677058
2014-02-02_00:01:48_196297	1359443.1875	20.24	58.0	69.0	-169.0	14.526717557251908	4.595419847328245	1.83206106870229	-0.462646484375	-0.008056640625	0.76904296875	0.0	0.0	-8.01	-13.586620916899328	-0.4740621394591531	13.586620916899328	116.43816465149796	-2.690002978330516	0.001	1e-05	0.002	0.06675390625	0.009370996606753276
2014-02-02_00:01:48_263300	1366140.109375	20.28	28.0	94.0	-270.0	-17.51145038167939	10.961832061068701	-3.6412213740458017	-0.209228515625	0.1563720703125	0.6099853515625	0.0	0.0	-11.05	-14.274244600218854	-0.4980545917731631	14.274244600218854	117.38878543184276	10.325156835984828	0.001	1e-05	0.002	0.066596923828125	0.036098446126506936
2014-02-02_00:01:48_329915	1372801.0	20.28	167.0	73.0	-352.0	6.1679389312977095	-0.11450381679389313	3.6717557251908395	-0.502685546875	-0.010986328125	1.611083984375	0.0	0.0	-8.49	-13.686176435388537	-0.4775358142145337	13.686176435388537	118.30528143972516	-8.781712730532305	0.001	1e-05	0.002	0.066965087890625	-0.002694196211278822
2014-02-02_00:01:48_397172	1379527.09375	20.28	-27.0	57.0	-168.0	-16.80916030534351	5.137404580152672	1.4580152671755726	-0.2769775390625	0.0086669921875	1.34619140625	0.0	0.0	-6.59	-13.416164303709444	-0.4681145953841397	13.416164303709444	119.1949244579612	-4.0718884410335665	0.001	1e-05	0.002	0.066311279296875	0.0064643366662219225
2014-02-02_00:01:48_464497	1386259.609375	20.25	-34.0	42.0	-204.0	6.259541984732825	-8.648854961832061	1.3511450381679388	-0.3858642578125	0.064697265625	0.7642822265625	0.0	0.0	-4.84	-11.809433830839707	-0.41205282033634705	11.809433830839707	119.98779704412203	-23.931433037968745	0.001	1e-05	0.002	0.067138916015625	-0.03485355427465656
2014-02-02_00:01:48_531325	1392944.796875	20.24	133.0	88.0	-363.0	-13.290076335877863	-5.595419847328245	-3.7099236641221376	-0.1702880859375	0.2474365234375	0.7333984375	0.0	0.0	-10.31	-11.175202787631628	-0.38992333522790046	11.175202787631628	120.73763241593257	-9.452288847014161	0.001	1e-05	0.002	0.06709814453125	-0.006521998582237369
2014-02-02_00:01:48_597776	1399587.703125	20.21	65.0	89.0	-205.0	9.083969465648854	-14.129770992366412	-1.2366412213740459	-0.244873046875	0.2305908203125	1.312744140625	0.0	0.0	-10.43	-9.887467306243062	-0.3449918808877551	9.887467306243062	121.39599145422201	-19.339663816874253	0.001	1e-05	0.002	0.066585205078125	-0.02757790041296322
2014-02-02_00:01:48_664911	1406301.28125	20.18	-15.0	60.0	-200.0	-19.549618320610687	-11.908396946564885	0.22137404580152673	-0.14453125	0.0447998046875	1.1612548828125	0.0	0.0	-6.95	-8.573569169239006	-0.2991475634765878	8.573569169239006	121.96526723717072	-19.787942674444288	0.001	1e-05	0.002	0.06639892578125	-0.029782663507277863
2014-02-02_00:01:48_731651	1412974.40625	20.13	36.0	37.0	-361.0	12.145038167938932	-20.549618320610687	6.9541984732824424	-0.368408203125	0.1016845703125	0.83984375	0.0	0.0	-4.26	-6.3660402255256825	-0.22212282712929807	6.3660402255256825	122.39184322117924	-32.944231699669444	0.001	1e-05	0.002	0.067008056640625	-0.05829850474160141
2014-02-02_00:01:48_798229	1419632.390625	20.1	84.0	88.0	-276.0	-14.641221374045802	-16.82442748091603	2.984732824427481	-0.175537109375	0.15087890625	0.9393310546875	0.0	0.0	-10.31	-5.316036553224052	-0.18548627191989014	5.316036553224052	122.74569579783468	-15.77452948268424	0.001	1e-05	0.002	0.066563232421875	-0.025005565454166087
2014-02-02_00:01:48_864970	1426306.796875	20.06	-2.0	50.0	-217.0	7.183206106870229	-16.328244274809162	1.3435114503816794	-0.167236328125	0.1168212890625	1.192138671875	0.0	0.0	-5.77	-3.9619751763102493	-0.13824058535625433	3.9619751763102493	123.00900851328761	-20.37409227771264	0.001	1e-05	0.002	0.0664599609375	-0.035556119293982155
2014-02-02_00:01:48_931631	1432972.203125	20.04	61.0	27.0	-258.0	-15.145038167938932	-8.84732824427481	-3.7786259541984735	-0.0206298828125	0.116943359375	0.8935546875	0.0	0.0	-3.1	-3.1163111471182963	-0.10873381532164328	3.1163111471182963	123.21646384183481	-12.70322753020178	0.001	1e-05	0.002	0.06657080078125	-0.021057979274866915
2014-02-02_00:01:48_998230	1439632.703125	20.05	37.0	90.0	-280.0	18.778625954198475	-6.564885496183206	0.21374045801526717	-0.175048828125	-0.1220703125	0.01611328125	0.0	0.0	-10.55	-3.2957627527269717	-0.11499521119075268	3.2957627527269717	123.43615185559874	2.6921355769444193	0.001	1e-05	0.002	0.06665771484375	0.009914395425171798
2014-02-02_00:01:49_065081	1446318.390625	20.04	47.0	28.0	-259.0	-14.648854961832061	-5.0534351145038165	1.9465648854961832	-0.1737060546875	0.1810302734375	1.1165771484375	0.0	0.0	-3.22	-2.8548112342862537	-0.09960960342938778	2.8548112342862537	123.62583649833701	-6.6364536972933745	0.001	1e-05	0.002	0.06644384765625	-0.009181837795317126
2014-02-02_00:01:49_131798	1452992.484375	20.05	36.0	14.0	-178.0	8.297709923664122	0.5648854961832062	2.9083969465648853	-0.0743408203125	0.0552978515625	1.0404052734375	0.0	0.0	-1.61	-2.7784295832985633	-0.09694450744237834	2.7784295832985633	123.81087678827804	-1.1468909759762311	0.001	1e-05	0.002	0.066598876953125	0.0017227563992288815
2014-02-02_00:01:49_198392	1459649.09375	20.07	112.0	96.0	-296.0	0.8549618320610687	-2.267175572519084	0.7557251908396947	-0.253662109375	0.0184326171875	1.626953125	0.0	0.0	-11.3	-3.435302669929837	-0.11986401500104107	3.435302669929837	124.03979492481221	9.85748836887174	0.001	1e-05	0.002	0.066636962890625	0.02439067735692144
2014-02-02_00:01:49_265289	1466337.796875	20.09	147.0	30.0	-341.0	0.9312977099236641	6.152671755725191	-4.656488549618321	-0.152099609375	-0.2496337890625	0.28759765625	0.0	0.0	-3.45	-3.964102793498846	-0.13831482182480273	3.964102793498846	124.30335549945907	7.953458326804472	0.001	1e-05	0.002	0.06648681640625	0.02111405300210238
2014-02-02_00:01:49_332362	1473074.296875	20.14	95.0	59.0	-192.0	-16.33587786259542	13.679389312977099	-2.045801526717557	-0.1016845703125	-0.0335693359375	0.7437744140625	0.0	0.0	-6.83	-5.427901367812531	-0.18938944060755517	5.427901367812531	124.66559635651402	21.933898755419175	0.001	1e-05	0.002	0.06673681640625	0.050542354842216024
2014-02-02_00:01:49_399134	1479723.5	20.21	12.0	43.0	-274.0	-10.01526717557252	22.106870229007633	0.15267175572519084	-0.1158447265625	0.3006591796875	0.93310546875	0.0	0.0	-4.95	-7.288551758328339	-0.2543109476039197	7.288551758328339	125.1533599062159	27.803321268506114	0.001	1e-05	0.002	0.066921875	0.06414672789440273
2014-02-02_00:01:49_465928	1486402.5	20.26	63.0	45.0	-269.0	7.4961832061068705	18.450381679389313	-0.1450381679389313	-0.164794921875	0.0220947265625	1.0638427734375	0.0	0.0	-5.19	-8.662823343376383	-0.30226180542136716	8.662823343376383	125.73017366014308	20.639369096243886	0.001	1e-05	0.002	0.0665849609375	0.05119886327246559
2014-02-02_00:01:49_532685	1493077.71875	20.32	99.0	57.0	-198.0	-14.045801526717558	21.938931297709924	-4.717557251908397	-0.1221923828125	-0.0633544921875	0.792236328125	0.0	0.0	-6.59	-10.34037872470803	-0.36079479151109667	10.34037872470803	126.41890448116783	25.186266455785272	0.001	1e-05	0.002	0.06660595703125	0.061977100681090254
2014-02-02_00:01:49_599825	1499792.109375	20.38	88.0	81.0	-275.0	-2.854961832061069	20.366412213740457	-5.0458015267175576	-0.272216796875	-0.198974609375	0.502685546875	0.0	0.0	-9.46	-11.996504468653274	-0.41858005822237526	11.996504468653274	127.21566158056919	24.93572997695081	0.001	1e-05	0.002	0.066415771484375	0.06314012103836059
2014-02-02_00:01:49_667100	1506519.703125	20.44	0.0	48.0	-274.0	-4.793893129770993	22.19083969465649	-3.2061068702290076	-0.1539306640625	-0.011962890625	0.6302490234375	0.0	0.0	-5.54	-13.267387734359193	-0.46292350782830405	13.267387734359193	128.10425912615457	18.97518301169904	0.001	1e-05	0.002	0.06697607421875	0.05249879634901882
2014-02-02_00:01:49_734021	1513214.40625	20.49	129.0	108.0	-298.0	3.282442748091603	16.19083969465649	1.7099236641221374	-0.13818359375	0.2265625	0.835693359375	0.0	0.0	-12.8	-14.6224745956445	-0.5102049754237439	14.6224745956445	129.0857213345855	20.18898235084829	0.001	1e-05	0.002	0.0671201171875	0.056291296510686935
2014-02-02_00:01:49_800989	1519908.59375	20.53	63.0	94.0	-258.0	7.526717557251908	12.664122137404581	0.022900763358778626	-0.311767578125	0.03125	1.49267578125	0.0	0.0	-11.05	-15.357148852454944	-0.5358391085992653	15.357148852454944	130.11262193427976	10.98694647102527	0.001	1e-05	0.002	0.066867919921875	0.03863216801384828
2014-02-02_00:01:49_867675	1526577.40625	20.56	-27.0	65.0	-196.0	-9.259541984732824	12.65648854961832	-3.786259541984733	-0.2232666015625	-0.0533447265625	1.03759765625	0.0	0.0	-7.54	-15.66539460039326	-0.5465943684715024	15.66539460039326	131.15883776038493	4.61548291935478	0.001	1e-05	0.002	0.06678515625	0.02620794881670667
2014-02-02_00:01:49_934315	1533240.609375	20.58	60.0	123.0	-337.0	10.67175572519084	3.6030534351145036	0.6030534351145038	-0.4268798828125	-0.1898193359375	0.530517578125	0.0	0.0	-14.74	-15.882161431391019	-0.5541577610394633	15.882161431391019	132.2152108795366	3.2590054976428475	0.001	1e-05	0.002	0.06651318359375	0.02372232453547208
2014-02-02_00:01:50_001165	1539926.796875	20.59	119.0	95.0	-237.0	-4.435114503816794	4.442748091603053	1.3206106870229009	-0.5380859375	0.146240234375	0.966064453125	0.0	0.0	-11.17	-15.792700532534564	-0.5510363060898312	15.792700532534564	133.26698699906044	-1.3432793907233773	0.001	1e-05	0.002	0.066598876953125	0.014438811621078415
2014-02-02_00:01:50_067761	1546586.0	20.58	97.0	79.0	-221.0	-16.480916030534353	-3.633587786259542	-1.2213740458015268	-0.1671142578125	0.1866455078125	0.7398681640625	0.0	0.0	-9.21	-14.822664610472295	-0.5171899724519293	14.822664610472295	134.25452893466013	-14.559905371621106	0.001	1e-05	0.002	0.066623779296875	-0.012954600843423317
2014-02-02_00:01:50_134856	1553294.90625	20.52	51.0	53.0	-300.0	8.145038167938932	-17.541984732824428	2.404580152671756	-0.40576171875	0.1160888671875	1.538818359375	0.0	0.0	-6.12	-12.448422980411339	-0.43434832450842076	12.448422980411339	135.08219710456916	-35.709436635637395	0.001	1e-05	0.002	0.06648779296875	-0.057619628319817755
2014-02-02_00:01:50_201723	1559982.09375	20.49	49.0	75.0	-178.0	-18.442748091603054	-13.229007633587786	0.07633587786259542	-0.3404541015625	0.062255859375	0.7896728515625	0.0	0.0	-8.73	-10.934037502741761	-0.38150863582490446	10.934037502741761	135.81456940071837	-22.609194385846717	0.001	1e-05	0.002	0.06698095703125	-0.032926205574944495
2014-02-02_00:01:50_268424	1566652.390625	20.44	33.0	91.0	-264.0	17.557251908396946	-23.114503816793892	5.015267175572519	-0.143310546875	-0.1314697265625	0.165283203125	0.0	0.0	-10.68	-8.91589827076023	-0.3110920541088706	8.91589827076023	136.41048923416307	-30.19453805483603	0.001	1e-05	0.002	0.066837890625	-0.0501090729465702
2014-02-02_00:01:50_335410	1573353.609375	20.37	97.0	37.0	-336.0	-6.541984732824427	-24.12213740458015	4.068702290076335	-0.335205078125	0.1673583984375	1.1297607421875	0.0	0.0	-4.26	-6.382540855874538	-0.22269856440595037	6.382540855874538	136.83465395127632	-38.120231482439145	0.001	1e-05	0.002	0.06645703125	-0.06848957556949099
2014-02-02_00:01:50_402175	1580030.90625	20.31	94.0	16.0	-142.0	-24.358778625954198	-22.427480916030536	2.4198473282442747	-0.03173828125	0.2047119140625	0.616943359375	0.0	0.0	-1.84	-3.9915252119362905	-0.13927164033273867	3.9915252119362905	137.10185908349987	-35.7171254365299	0.001	1e-05	0.002	0.066943115234375	-0.0660717070702885
2014-02-02_00:01:50_468819	1586691.796875	20.27	60.0	88.0	-276.0	21.519083969465647	-22.50381679389313	5.473282442748092	-0.2113037109375	0.004638671875	0.99072265625	0.0	0.0	-10.31	-2.6881785924316057	-0.09379548473243565	2.6881785924316057	137.28109286611536	-19.547813084918303	0.001	1e-05	0.002	0.0666748046875	-0.035034636648743844
2014-02-02_00:01:50_535898	1593398.90625	20.21	83.0	1.0	-290.0	-16.900763358778626	-22.374045801526716	-2.4885496183206106	0.0146484375	0.140869140625	1.5076904296875	0.0	0.0	-0.11	-0.5128364854779707	-0.017893806192532124	0.5128364854779707	137.3151800906468	-32.72765137604394	0.001	1e-05	0.002	0.066468017578125	-0.06356931446570344
2014-02-02_00:01:50_602680	1600078.609375	20.18	114.0	24.0	-272.0	-4.778625954198473	-15.13740458015267	-2.786259541984733	0.01171875	-0.1243896484375	0.33154296875	0.0	0.0	-2.76	0.5708893427383755	0.019919376927368303	-0.5708893427383755	137.27693106219246	-16.175248124732732	0.001	1e-05	0.002	0.0669990234375	-0.03154861628158192
2014-02-02_00:01:50_669549	1606768.203125	20.13	13.0	22.0	-250.0	-5.351145038167939	-19.84732824427481	4.473282442748092	-0.1531982421875	0.0128173828125	0.9110107421875	0.0	0.0	-2.53	1.9674723983819093	0.06864872290236948	-1.9674723983819093	137.14578673013781	-20.95201958771359	0.001	1e-05	0.002	0.06665625	-0.042500053706507716
2014-02-02_00:01:50_736141	1613423.40625	20.14	89.0	17.0	-286.0	1.5114503816793894	-1.8549618320610688	2.16793893129771	-0.0167236328125	0.2373046875	0.7301025390625	0.0	0.0	-1.95	1.7350666596183766	0.060539660140208534	-1.7350666596183766	137.03019511514515	3.4884835622214614	0.001	1e-05	0.002	0.066620849609375	0.006612202415975998
2014-02-02_00:01:50_803043	1620114.21875	20.11	90.0	-51.0	-265.0	7.488549618320611	-6.083969465648855	-0.0916030534351145	-0.1922607421875	0.2532958984375	1.8399658203125	0.0	0.0	5.89	2.6717563399597792	0.09322248220376061	-2.6717563399597792	136.85265703681168	-14.096168075708947	0.001	1e-05	0.002	0.066449951171875	-0.029495565921009558
2014-02-02_00:01:50_869892	1626798.703125	20.14	50.0	9.0	-278.0	-11.320610687022901	7.427480916030534	-3.236641221374046	0.018798828125	0.1455078125	0.7716064453125	0.0	0.0	-1.03	1.6620254575235172	0.05799111854583103	-1.6620254575235172	136.74172657595238	15.128382401526531	0.001	1e-05	0.002	0.066744140625	0.02996215661128907
2014-02-02_00:01:50_936394	1633452.203125	20.16	51.0	9.0	-287.0	-1.0534351145038168	5.809160305343512	2.2213740458015265	-0.1051025390625	0.1446533203125	0.8797607421875	0.0	0.0	-1.03	0.893007899536377	0.031158684561632136	-0.893007899536377	136.6821754197691	11.53191303374505	0.001	1e-05	0.002	0.06668603515625	0.023537639922151417
2014-02-02_00:01:51_003154	1640125.5	20.2	66.0	28.0	-202.0	-9.541984732824428	10.244274809160306	0.11450381679389313	-0.0885009765625	0.223388671875	1.0096435546875	0.0	0.0	-3.22	-0.3951315965667643	-0.013786866593397219	0.3951315965667643	136.7084089357608	19.402073891169287	0.001	1e-05	0.002	0.066391845703125	0.04056636346826294
2014-02-02_00:01:51_070155	1646825.390625	20.26	38.0	43.0	-218.0	0.11450381679389313	15.916030534351146	-2.4580152671755724	-0.178955078125	0.094970703125	1.529052734375	0.0	0.0	-4.95	-2.2200371708602606	-0.07746117134892745	2.2200371708602606	136.85647013062157	27.362728039923713	0.001	1e-05	0.002	0.066693115234375	0.0583140579520139
2014-02-02_00:01:51_136702	1653479.890625	20.32	64.0	-1.0	-313.0	-7.625954198473282	23.893129770992367	-5.732824427480916	-0.15478515625	-0.2437744140625	0.436279296875	0.0	0.0	0.11	-4.045439709742441	-0.1411528161110412	4.045439709742441	137.12676199716583	27.32067380151792	0.001	1e-05	0.002	0.06681396484375	0.060058054932749946
2014-02-02_00:01:51_203774	1660187.203125	20.4	42.0	74.0	-272.0	-1.1068702290076335	22.740458015267176	-3.6717557251908395	-0.126220703125	0.115966796875	0.799560546875	0.0	0.0	-8.61	-6.449657767835351	-0.2250403966446389	6.449657767835351	137.55504541169984	36.20589345216776	0.001	1e-05	0.002	0.066404052734375	0.08023699512628786
2014-02-02_00:01:51_270691	1666878.984375	20.49	-40.0	25.0	-224.0	-6.366412213740458	31.954198473282442	-2.0610687022900764	-0.0535888671875	0.3564453125	1.0902099609375	0.0	0.0	-2.87	-8.853262939630978	-0.30890659245048774	8.853262939630978	138.14828535621297	35.87039070072647	0.001	1e-05	0.002	0.067008056640625	0.08197552719464604
2014-02-02_00:01:51_337786	1673588.40625	20.57	52.0	31.0	-243.0	-9.030534351145038	33.61068702290076	-4.435114503816794	-0.2755126953125	0.0604248046875	1.5687255859375	0.0	0.0	-3.56	-11.220480227015878	-0.3915031481861786	11.220480227015878	138.89797286700585	35.42984828180023	0.001	1e-05	0.002	0.066814208984375	0.08346915651928641
2014-02-02_00:01:51_404818	1680291.984375	20.69	69.0	123.0	-275.0	-11.916030534351146	36.42748091603053	-6.763358778625954	-0.244384765625	-0.2845458984375	0.229736328125	0.0	0.0	-14.74	-14.719128883871921	-0.5135774209306323	14.719128883871921	139.88376999373148	52.23900445997394	0.001	1e-05	0.002	0.066973876953125	0.12059597550375711
2014-02-02_00:01:51_471461	1686956.703125	20.75	6.0	51.0	-190.0	3.786259541984733	28.114503816793892	-3.2595419847328246	-0.3648681640625	-0.187255859375	0.6456298828125	0.0	0.0	-5.89	-16.260418392433174	-0.5673558406292105	16.260418392433174	140.9709909521187	23.051443296540675	0.001	1e-05	0.002	0.066863037109375	0.06377301489503572
2014-02-02_00:01:51_538352	1693655.59375	20.83	80.0	80.0	-363.0	-18.33587786259542	30.17557251908397	-3.6564885496183206	-0.28857421875	0.2093505859375	0.834228515625	0.0	0.0	-9.34	-18.16140901540157	-0.6336848923726996	18.16140901540157	142.18128303372345	28.525897808399566	0.001	1e-05	0.002	0.066640869140625	0.07663501746253794
2014-02-02_00:01:51_605167	1700327.40625	20.89	115.0	102.0	-225.0	-7.809160305343512	24.015267175572518	-2.648854961832061	-0.247802734375	0.23828125	1.01416015625	0.0	0.0	-12.04	-19.61588340347813	-0.6844341731848614	19.61588340347813	143.4898386931879	21.803275851125694	0.001	1e-05	0.002	0.066708984375	0.0646573334926614
2014-02-02_00:01:51_671938	1707004.09375	20.92	88.0	89.0	-210.0	6.015267175572519	13.114503816793894	-1.9465648854961832	-0.44677734375	0.3216552734375	1.7296142578125	0.0	0.0	-10.43	-19.82658322338492	-0.691785876601009	19.82658322338492	144.8133986566326	3.1562283764325474	0.001	1e-05	0.002	0.0667568359375	0.02758717396281634
2014-02-02_00:01:51_738656	1713678.796875	20.95	39.0	69.0	-276.0	-27.671755725190838	15.595419847328245	-3.282442748091603	-0.4537353515625	0.049560546875	1.7821044921875	0.0	0.0	-8.01	-19.984776870272412	-0.6973055432753807	19.984776870272412	146.1442647704332	2.3754942007749187	0.001	1e-05	0.002	0.066593994140625	0.02619720791952658
2014-02-02_00:01:51_805528	1720362.59375	20.95	74.0	86.0	-389.0	-16.31297709923664	5.656488549618321	-1.083969465648855	-0.237548828125	-0.1763916015625	0.416748046875	0.0	0.0	-10.06	-19.477854284503447	-0.6796180838975383	19.477854284503447	147.4394422183068	-7.62348377463048	0.001	1e-05	0.002	0.066494873046875	0.005705281157425555
2014-02-02_00:01:51_872256	1727042.609375	20.91	86.0	77.0	-242.0	6.122137404580153	-12.854961832061068	1.1984732824427482	-0.3975830078125	-0.287109375	0.2552490234375	0.0	0.0	-8.97	-17.320984886074715	-0.6043609520612252	17.320984886074715	148.5953557765756	-32.31997927887764	0.001	1e-05	0.002	0.06673486328125	-0.04583302011391481
