datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:45:07_928430	878532.375	20.41	33.0	140.0	-174.0	0.0	95.33333333333333	610966.9249674485	0.9840896956753871	18.291015625	0.9997326982583948
2014-01-12_15:45:07_946574	880345.796875	20.48	1.0	34.0	-135.0	0.0	96.33333333333333	612777.6200358078	0.05320240553845355	18.796142578125	0.06896351507214496
2014-01-12_15:45:07_964186	882116.796875	20.31	-87.0	105.0	-275.0	0.0	93.0	614450.6664225266	-0.18529073817731068	17.98974609375	-0.16984623151308542
2014-01-12_15:45:07_982746	883962.890625	18.78	-27.0	58.0	-291.0	0.0	65.66666666666667	615610.6065266932	-1.5473979065310333	17.6640625	-1.5346751337990996
2014-01-12_15:45:08_000611	885749.984375	20.44	21.0	125.0	-192.0	0.0	96.0	617376.3409016932	1.6491721751749888	18.39306640625	1.6649459385840057
2014-01-12_15:45:08_019189	887607.875	21.58	76.0	165.0	-260.0	0.0	116.0	619451.0020345057	1.1182549107935078	17.885009765625	1.136049420813853
2014-01-12_15:45:08_037398	889428.78125	22.0	40.0	84.0	-316.0	0.0	124.66666666666667	621752.5873209641	0.46943489376708125	18.4619140625	0.48811908630695755
2014-01-12_15:45:08_055500	891238.6875	21.39	54.0	91.0	-361.0	0.0	113.33333333333333	623811.5131022141	-0.6238420326470646	18.1669921875	-0.6062705841827092
2014-01-12_15:45:08_073368	893025.578125	20.25	6.0	102.0	-317.0	0.0	92.33333333333333	625477.8637695318	-1.1636206220153948	18.047119140625	-1.1481325100443662
2014-01-12_15:45:08_091353	894824.1875	20.77	3.0	111.0	-283.0	0.0	101.33333333333333	627282.7153320318	0.5053047125585985	17.81103515625	0.5217108730452522
2014-01-12_15:45:08_109744	896663.1875	21.87	48.0	149.0	-309.0	0.0	120.66666666666667	629439.7792968756	1.081511224011327	17.876220703125	1.0998722884709624
2014-01-12_15:45:08_127859	898474.375	21.63	-8.0	88.0	-106.0	0.0	116.0	631568.3623046881	-0.25431628991986116	18.349853515625	-0.23640060629681428
2014-01-12_15:45:08_146227	900311.484375	20.84	37.0	67.0	-262.0	0.0	101.33333333333333	633399.5367838547	-0.8116223981554039	18.07080078125	-0.7951550694542321
2014-01-12_15:45:08_164086	902104.28125	19.92	52.0	98.0	-290.0	0.0	84.33333333333333	634943.9115397141	-0.9283152688344065	18.312744140625	-0.913532496385676
2014-01-12_15:45:08_182047	903893.59375	20.27	-176.0	106.0	-78.0	0.0	90.33333333333333	636557.0981445318	0.33598096982788084	17.858154296875	0.3513798741426595
2014-01-12_15:45:08_199996	905688.09375	21.3	32.0	121.0	-261.0	0.0	108.33333333333333	638490.4355468756	1.0086185668554544	17.84619140625	1.0258368045442565
2014-01-12_15:45:08_218242	907512.1875	21.5	92.0	108.0	-306.0	0.0	111.66666666666667	640490.5120442715	0.18610399287570706	17.9111328125	0.20367556466281644
2014-01-12_15:45:08_235913	909279.390625	21.5	-191.0	105.0	-92.0	0.0	111.33333333333333	642514.0008138027	-0.018340161640585294	18.175048828125	-0.0007816882991139341
2014-01-12_15:45:08_253799	911068.578125	19.63	73.0	21.0	-176.0	0.0	78.0	643895.7586263027	-1.8816611539875043	17.71484375	-1.8674221964012414
2014-01-12_15:45:08_272104	912919.78125	19.44	76.0	97.0	-298.0	0.0	74.33333333333333	645217.6252441412	-0.20618990742139082	17.782958984375	-0.19230439783561606
2014-01-12_15:45:08_290099	914701.578125	19.4	-148.0	102.0	-96.0	0.0	73.33333333333333	646572.8238118496	-0.05411261130340582	18.47998046875	-0.04031354973195399
2014-01-12_15:45:08_307975	916490.390625	19.28	58.0	14.0	-208.0	0.0	71.0	647828.8096516933	-0.13190169937527	17.68994140625	-0.11832341127875307
2014-01-12_15:45:08_326636	918355.578125	19.48	72.0	107.0	-319.0	0.0	74.33333333333333	649156.538004558	0.1866178252827057	17.86181640625	0.2005427239960846
2014-01-12_15:45:08_344762	920165.078125	18.56	-83.0	50.0	-82.0	0.0	57.0	650216.6183268236	-0.932004848357553	18.597900390625	-0.9198026821742848
2014-01-12_15:45:08_362757	921964.09375	19.46	8.0	62.0	-212.0	0.0	73.0	651535.2877604173	0.8857413163941074	18.06396484375	0.8995566692717115
2014-01-12_15:45:08_380426	923731.390625	19.44	32.0	105.0	-304.0	0.0	72.33333333333333	652829.0937500007	-0.03727160224212009	17.88671875	-0.023509977971286747
2014-01-12_15:45:08_398469	925535.890625	20.06	-64.0	82.0	-69.0	0.0	83.0	654291.9687500007	0.6052009456264779	17.625	0.6200438653139778
2014-01-12_15:45:08_416640	927352.59375	21.91	-10.0	161.0	-319.0	0.0	116.0	656381.1298828132	1.8323143868020442	18.010009765625	1.8504781981008722
2014-01-12_15:45:08_434726	929161.0	22.0	-54.0	114.0	-260.0	0.0	119.0	658544.5417480476	0.16501712213791714	18.179931640625	0.18350256755539762
2014-01-12_15:45:08_452651	930953.5	21.42	53.0	50.0	-333.0	0.0	108.33333333333333	660490.9447428392	-0.5936877196796756	17.966796875	-0.5762494768989139
2014-01-12_15:45:08_470595	932748.1875	19.02	42.0	31.0	-276.0	0.0	65.0	661653.9940592455	-2.4217946968663298	17.89306640625	-2.4086781569257374
2014-01-12_15:45:08_488962	934584.6875	18.09	67.0	64.0	-297.0	0.0	48.333333333333336	662517.4213867194	-0.9329743568718024	17.864013671875	-0.9215158493246018
2014-01-12_15:45:08_506927	936381.09375	19.29	65.0	115.0	-317.0	0.0	70.0	663800.6635742194	1.1819021237303784	18.33203125	1.1955401303661206
2014-01-12_15:45:08_525055	938202.375	19.94	67.0	65.0	-265.0	0.0	81.33333333333333	665256.0457356778	0.633357891960233	17.89404296875	0.648143785750923
2014-01-12_15:45:08_543539	940042.484375	20.93	21.0	117.0	-280.0	0.0	99.0	667056.2698567716	0.9715456978419844	18.18408203125	0.9881162605405521
2014-01-12_15:45:08_561675	941856.28125	19.76	30.0	50.0	-275.0	0.0	77.33333333333333	668478.8935546882	-1.1777925237779254	18.39599609375	-1.1633744015090453
2014-01-12_15:45:08_579676	943659.5	20.73	-31.0	117.0	-75.0	0.0	94.66666666666667	670193.8024088548	0.9568373764600185	18.115234375	0.9730059811507737
2014-01-12_15:45:08_597904	945479.484375	21.05	-1.0	133.0	-351.0	0.0	100.0	671994.9986979173	0.2960995070731165	18.011962890625	0.3128194570600957
2014-01-12_15:45:08_616175	947306.296875	21.16	9.0	55.0	-181.0	0.0	101.66666666666667	673830.3848470058	0.09232086911443216	18.052978515625	0.10922583962956889
2014-01-12_15:45:08_635232	949219.203125	20.05	61.0	56.0	-158.0	0.0	81.33333333333333	675310.8262532558	-1.1170842498703442	18.2021484375	-1.1021978082744783
2014-01-12_15:45:08_653588	951047.171875	19.4	100.0	95.0	-266.0	0.0	68.66666666666667	676620.840738933	-0.6639451603683839	19.077880859375	-0.6503122852943279
2014-01-12_15:45:08_671443	952832.796875	20.35	28.0	106.0	-311.0	0.0	85.66666666666667	678186.662597657	0.9300760014425581	18.278076171875	0.9454245347352013
2014-01-12_15:45:08_689672	954656.1875	21.04	-5.0	92.0	-228.0	0.0	97.66666666666667	679918.1237792976	0.6768849411278661	17.728271484375	0.6934507890323258
2014-01-12_15:45:08_707790	956467.890625	20.6	37.0	70.0	-323.0	0.0	89.33333333333333	681547.0394694017	-0.4570184012389488	18.234130859375	-0.4412695975109215
2014-01-12_15:45:08_725405	958229.390625	20.78	-30.0	115.0	-259.0	0.0	92.33333333333333	683212.8942057298	0.16628100515568547	18.041748046875	0.1823464674310761
2014-01-12_15:45:08_743191	960007.875	20.65	35.0	84.0	-279.0	0.0	89.66666666666667	684786.8988444017	-0.15191258350602393	17.553955078125	-0.13609804785091326
2014-01-12_15:45:08_761279	961816.5	22.0	2.0	143.0	-264.0	0.0	114.0	686805.3612467455	1.374313436197252	17.705810546875	1.3925814898097195
2014-01-12_15:45:08_779220	963610.59375	22.0	-36.0	144.0	-327.0	0.0	123.66666666666667	689039.3923339851	0.5351064500725287	18.06494140625	0.5543635106625352
2014-01-12_15:45:08_797250	965414.59375	21.63	11.0	63.0	-213.0	0.0	116.66666666666667	691122.2455240892	-0.39209036457621094	17.85302734375	-0.3735124754543034
2014-01-12_15:45:08_817146	967402.984375	20.72	101.0	93.0	-315.0	0.0	100.0	692923.2465006517	-0.9254113064656792	18.010009765625	-0.9084820740006726
2014-01-12_15:45:08_835516	969240.1875	19.98	31.0	99.0	-280.0	0.0	85.0	694609.1559244798	-0.7562683866520599	19.834228515625	-0.740822295092815
2014-01-12_15:45:08_853455	971033.78125	20.19	-101.0	74.0	-161.0	0.0	88.66666666666667	696235.2021484382	0.19993964889859267	18.3388671875	0.21576866758674373
2014-01-12_15:45:08_871492	972837.78125	20.97	-48.0	134.0	-182.0	0.0	102.33333333333333	698070.156738282	0.7621744773938217	17.93115234375	0.7793885122945379
2014-01-12_15:45:08_889537	974642.484375	21.36	30.0	119.0	-342.0	0.0	109.0	700024.6257324226	0.37179749018539976	17.930908203125	0.389697736442724
2014-01-12_15:45:08_907782	976467.171875	22.0	-111.0	109.0	-69.0	0.0	120.66666666666667	702197.8335774747	0.6477879145259755	18.010009765625	0.666876559528417
2014-01-12_15:45:08_926013	978326.703125	21.84	82.0	124.0	-257.0	0.0	117.33333333333333	704334.2398274747	-0.18306963439706855	18.2080078125	-0.16429295866546048
2014-01-12_15:45:08_944911	980180.0	21.23	75.0	84.0	-296.0	0.0	105.66666666666667	706308.834065756	-0.6243195456960444	18.68701171875	-0.6066897906887202
2014-01-12_15:45:08_963161	982004.78125	20.99	15.0	95.0	-301.0	0.0	101.0	708168.5310872403	-0.2534463022138544	18.412841796875	-0.23626461690298198
2014-01-12_15:45:08_980604	983748.484375	20.88	-28.0	117.0	-288.0	0.0	98.66666666666667	709955.0818684903	-0.12886407967712044	18.10693359375	-0.11189786219176887
2014-01-12_15:45:08_998911	985580.484375	20.51	109.0	64.0	-323.0	0.0	92.0	711553.5818684903	-0.38369304556354944	17.375	-0.36737750974486455
2014-01-12_15:45:09_017076	987396.09375	20.04	45.0	68.0	-282.0	0.0	83.0	713071.7361653653	-0.49204484783769353	18.291015625	-0.4766141304760399
2014-01-12_15:45:09_035248	989221.09375	19.55	36.0	90.0	-309.0	0.0	74.0	714411.2156575528	-0.49720806020878855	18.10107421875	-0.482663948052213
2014-01-12_15:45:09_053255	991013.875	19.51	58.0	61.0	-297.0	0.0	73.0	715739.9724934903	-0.054938569665754604	18.2021484375	-0.0404811699408197
2014-01-12_15:45:09_071422	992831.578125	19.3	140.0	56.0	-233.0	0.0	69.0	716971.8987630216	-0.2240393819226036	17.85400390625	-0.20996966293497338
2014-01-12_15:45:09_089762	994665.09375	18.8	89.0	62.0	-292.0	0.0	59.666666666666664	718054.4787597663	-0.5144089956986065	18.143798828125	-0.5012617842443422
2014-01-12_15:45:09_107685	996457.1875	19.03	-110.0	73.0	-116.0	0.0	63.666666666666664	719219.9549153653	0.21850868886784652	18.305908203125	0.23206755508366683
2014-01-12_15:45:09_125864	998274.984375	20.17	74.0	116.0	-341.0	0.0	83.66666666666667	720709.8793131518	1.1230994913697376	17.807861328125	1.138673256829536
2014-01-12_15:45:09_144459	1000137.6875	21.35	-9.0	125.0	-215.0	0.0	104.66666666666667	722612.0988769539	1.1554922690452842	18.174072265625	1.1731850567007205
2014-01-12_15:45:09_162638	1001952.59375	20.76	64.0	39.0	-154.0	0.0	93.33333333333333	724355.6275227873	-0.6066879258368625	18.6806640625	-0.5901110362283013
2014-01-12_15:45:09_180805	1003769.171875	20.38	29.0	95.0	-220.0	0.0	86.33333333333333	725907.0560709644	-0.389533461946037	17.97021484375	-0.373641058051994
2014-01-12_15:45:09_199182	1005607.296875	19.98	-15.0	102.0	-29.0	0.0	78.66666666666667	727333.9073079436	-0.4226867493124067	18.137939453125	-0.4075467435726606
2014-01-12_15:45:09_217354	1007423.78125	22.0	76.0	150.0	-234.0	0.0	115.66666666666667	729452.5896809904	2.0199661455209457	18.317138671875	2.038827338084422
2014-01-12_15:45:09_235417	1009230.1875	21.63	65.0	74.0	-294.0	0.0	108.66666666666667	731420.6342773446	-0.3865088565959397	18.11083984375	-0.3683279835864996
2014-01-12_15:45:09_253311	1011019.671875	22.0	81.0	123.0	-303.0	0.0	115.66666666666667	733504.0179850268	0.3886306030334657	18.011962890625	0.4075323098799826
2014-01-12_15:45:09_272038	1012893.296875	20.82	28.0	86.0	-276.0	0.0	94.33333333333333	735185.0444335946	-1.1971521603120026	17.820068359375	-1.1803669765343332
2014-01-12_15:45:09_290232	1014711.6875	20.66	-71.0	64.0	-289.0	0.0	91.0	736888.5839843758	-0.17806063451489754	18.72021484375	-0.16159174867505377
2014-01-12_15:45:09_307812	1016470.375	20.69	3.0	124.0	-365.0	0.0	91.33333333333333	738542.5512695321	0.01840692057072213	18.109130859375	0.03492567941675079
2014-01-12_15:45:09_325905	1018279.484375	21.7	-22.0	138.0	-194.0	0.0	108.66666666666667	740453.2115885424	0.9858139287317704	17.582763671875	1.0040851275143226
2014-01-12_15:45:09_344236	1020112.390625	22.0	-32.0	93.0	-371.0	0.0	118.33333333333333	742585.4650065112	0.5364694830591907	18.01904296875	0.5557286710425892
2014-01-12_15:45:09_362365	1021925.390625	21.54	-27.0	98.0	-328.0	0.0	109.66666666666667	744590.1748860684	-0.47410573177518034	18.280029296875	-0.455693163359653
2014-01-12_15:45:09_380179	1023713.984375	20.03	20.0	55.0	-183.0	0.0	82.0	746071.1197102872	-1.5319049228342911	18.060302734375	-1.5162442116371884
2014-01-12_15:45:09_398694	1025561.6875	19.3	40.0	53.0	-356.0	0.0	68.66666666666667	747297.5808105476	-0.7465019113620104	17.861083984375	-0.7321622688872382
2014-01-12_15:45:09_416975	1027385.78125	19.17	120.0	90.0	-351.0	0.0	66.0	748513.0539550788	-0.1447995793176287	18.416259765625	-0.13071444877807792
2014-01-12_15:45:09_434815	1029169.984375	20.02	1.0	101.0	-162.0	0.0	81.33333333333333	749991.1919759122	0.843704101737417	18.173828125	0.8593373469905095
2014-01-12_15:45:09_453287	1031017.578125	20.1	52.0	56.0	-145.0	0.0	82.33333333333333	751462.9807128913	0.055940999726850585	17.8759765625	0.07168896286731283
2014-01-12_15:45:09_471513	1032840.078125	20.97	-33.0	137.0	-266.0	0.0	98.0	753261.0988769538	0.8538556386442063	18.34814453125	0.8711882496329759
2014-01-12_15:45:09_489468	1034634.984375	20.1	6.0	53.0	-191.0	0.0	82.0	754751.0925292976	-0.8805406640063418	18.170654296875	-0.8647931530810488
2014-01-12_15:45:09_507387	1036427.1875	20.01	56.0	50.0	-125.0	0.0	80.0	756183.2604980476	-0.11171873934567077	17.902099609375	-0.09615690674069029
2014-01-12_15:45:09_525781	1038266.578125	19.05	-18.0	85.0	-320.0	0.0	62.666666666666664	757302.3103027351	-0.9706647708370363	17.857177734375	-0.9568250810673422
2014-01-12_15:45:09_544008	1040089.578125	18.94	8.0	46.0	-97.0	0.0	60.333333333333336	758410.7585449226	-0.1270043764063854	18.3720703125	-0.11338693548760284
2014-01-12_15:45:09_562080	1041897.078125	18.86	28.0	45.0	-214.0	0.0	58.666666666666664	759477.0853678392	-0.09169588129681643	18.176025390625	-0.07823444377647137
2014-01-12_15:45:09_580342	1043729.890625	18.37	85.0	58.0	-318.0	0.0	49.666666666666664	760371.3278808601	-0.499864403102457	18.0048828125	-0.4872940231569817
2014-01-12_15:45:09_598386	1045526.984375	19.48	5.0	106.0	-294.0	0.0	69.66666666666667	761645.670003256	1.093374619614543	18.2919921875	1.1079577429812424
2014-01-12_15:45:09_616737	1047362.59375	19.85	48.0	64.0	-314.0	0.0	76.0	763007.435628256	0.35346268439793593	17.91796875	0.3686927587542185
2014-01-12_15:45:09_634805	1049168.890625	18.46	76.0	-19.0	-334.0	0.0	50.333333333333336	763931.4504394538	-1.3981257369825606	18.35791015625	-1.3854530891448327
2014-01-12_15:45:09_652661	1050954.484375	19.48	60.0	160.0	-288.0	0.0	68.33333333333333	765158.2306315111	1.0026246005303594	17.952880859375	1.0171095161700079
2014-01-12_15:45:09_670718	1052760.6875	19.68	-44.0	74.0	-200.0	0.0	71.66666666666667	766434.3907063808	0.187193514037229	17.806884765625	0.2020245246109595
2014-01-12_15:45:09_688683	1054556.890625	21.46	37.0	76.0	-335.0	0.0	103.33333333333333	768294.3907063808	1.7592592592592586	18.0	1.7772755364996558
2014-01-12_15:45:09_706917	1056383.578125	19.88	20.0	74.0	-312.0	0.0	74.66666666666667	769640.1224772142	-1.590543145993344	18.023193359375	-1.5753800781019052
2014-01-12_15:45:09_724859	1058174.984375	20.03	-28.0	81.0	-90.0	0.0	77.0	771034.8827311205	0.12881544779002768	18.11376953125	0.1442257966173389
2014-01-12_15:45:09_743184	1060006.875	20.34	18.0	92.0	-296.0	0.0	82.33333333333333	772512.8424479173	0.29710627841926524	17.950927734375	0.31306474017707775
2014-01-12_15:45:09_761649	1061853.46875	19.51	30.0	28.0	-92.0	0.0	67.0	773730.0309244798	-0.8440215735813218	18.1669921875	-0.829584273272077
2014-01-12_15:45:09_780019	1063690.6875	18.75	52.0	38.0	-199.0	0.0	52.666666666666664	774703.1941731777	-0.7757063266609413	18.477783203125	-0.7626926280525429
2014-01-12_15:45:09_798597	1065548.484375	17.71	35.0	34.0	-299.0	0.0	33.333333333333336	775314.9291992193	-1.0534699126424547	18.35205078125	-1.042383430017129
2014-01-12_15:45:09_816653	1067354.078125	18.42	74.0	67.0	-281.0	0.0	46.333333333333336	776169.4941406256	0.7048420829693167	18.44384765625	0.7172371112440563
2014-01-12_15:45:09_834901	1069178.296875	20.23	-35.0	135.0	-322.0	0.0	78.66666666666667	777591.063802084	1.7892584686607764	18.07080078125	1.804901045965464
2014-01-12_15:45:09_852802	1070972.078125	20.03	56.0	22.0	-302.0	0.0	74.66666666666667	778962.1705729173	-0.21782889051386026	18.363037109375	-0.20257260214146441
2014-01-12_15:45:09_870820	1072770.78125	20.36	53.0	84.0	-380.0	0.0	80.33333333333333	780379.1831054694	0.32125490196078377	17.63916015625	0.3370920271251718
2014-01-12_15:45:09_888897	1074578.375	19.91	-102.0	110.0	-66.0	0.0	72.0	781670.5776367194	-0.46461401646112915	17.93603515625	-0.44959731068476194
2014-01-12_15:45:09_906946	1076383.1875	21.61	18.0	113.0	-339.0	0.0	102.33333333333333	783521.1720377611	1.677358966051049	18.083984375	1.69542751110476
2014-01-12_15:45:09_924899	1078178.28125	21.18	25.0	60.0	-190.0	0.0	94.33333333333333	785211.3416341152	-0.44650351556112716	17.9169921875	-0.4292180688114527
2014-01-12_15:45:09_943555	1080044.578125	20.1	52.0	50.0	-172.0	0.0	74.33333333333333	786572.0082194017	-1.0926017311975673	18.304931640625	-1.07730267778204
2014-01-12_15:45:09_962479	1081937.1875	18.38	-10.0	18.0	-247.0	0.0	42.666666666666664	787352.0811360683	-1.7320318168262403	18.282958984375	-1.719891629348213
2014-01-12_15:45:09_980793	1083768.078125	18.06	15.0	41.0	-330.0	0.0	36.333333333333336	788035.9035644537	-0.3365071128983437	18.82080078125	-0.3249934205293658
2014-01-12_15:45:09_998810	1085572.984375	18.34	24.0	65.0	-273.0	0.0	41.333333333333336	788790.6909993496	0.27380777303902565	18.260986328125	0.2858290132823525
2014-01-12_15:45:10_017175	1087406.296875	19.6	85.0	85.0	-259.0	0.0	63.666666666666664	789938.0122070318	1.2393119549853455	18.020751953125	1.2535780017740825
2014-01-12_15:45:10_035462	1089234.78125	20.47	58.0	88.0	-267.0	0.0	79.33333333333333	791387.898600261	0.8572319146472877	18.27587890625	0.8730791269666236
2014-01-12_15:45:10_053775	1091065.875	21.55	11.0	123.0	-244.0	0.0	98.66666666666667	793186.1805013026	1.0607655865582546	18.225830078125	1.0785641150299343
2014-01-12_15:45:10_071801	1092868.484375	22.0	-17.0	126.0	-317.0	0.0	112.33333333333333	795239.0886230473	0.7478280230668175	18.275146484375	0.7670137472863813
2014-01-12_15:45:10_089560	1094645.0	22.0	-16.0	110.0	-364.0	0.0	119.66666666666667	797385.8723958338	0.4087768720258757	17.939697265625	0.4287173974165007
2014-01-12_15:45:10_107666	1096458.390625	20.91	-41.0	64.0	-26.0	0.0	100.0	799159.4807942713	-1.1088505604727887	17.736083984375	-1.090858965664846
2014-01-12_15:45:10_125781	1098266.6875	19.26	100.0	36.0	-290.0	0.0	70.0	800423.2576497401	-1.661685756399681	18.053955078125	-1.6466815238231836
2014-01-12_15:45:10_144154	1100104.28125	17.69	51.0	24.0	-220.0	0.0	41.333333333333336	801173.0398763026	-1.5803107181150544	18.139892578125	-1.568165654382958
2014-01-12_15:45:10_162051	1101894.1875	18.81	-18.0	124.0	-192.0	0.0	61.333333333333336	802291.340006511	1.0969029096313754	18.233154296875	1.1110591563647738
2014-01-12_15:45:10_179998	1103688.59375	19.72	9.0	84.0	-269.0	0.0	77.33333333333333	803669.5008138026	0.8978149188300565	17.821044921875	0.9135849471715278
2014-01-12_15:45:10_198057	1105494.59375	21.52	-122.0	120.0	-107.0	0.0	109.33333333333333	805636.8334960942	1.77838079861064	17.993896484375	1.7973705002789342
2014-01-12_15:45:10_216221	1107310.703125	20.51	16.0	69.0	-208.0	0.0	91.0	807270.9233398442	-1.0209556957436006	17.95703125	-1.0037829865102021
2014-01-12_15:45:10_234379	1109127.0	19.39	19.0	22.0	-315.0	0.0	70.33333333333333	808543.3968912765	-1.1423070867912648	18.092041015625	-1.1271883194890187
2014-01-12_15:45:10_252649	1110953.28125	18.05	117.0	47.0	-302.0	0.0	46.0	809376.7313639327	-1.3431981635962604	18.115966796875	-1.330504396282621
2014-01-12_15:45:10_271059	1112793.890625	19.54	32.0	149.0	-286.0	0.0	72.66666666666667	810698.9063313806	1.4655985973763426	18.195068359375	1.480972253106323
2014-01-12_15:45:10_288973	1114585.484375	21.33	-37.0	120.0	-294.0	0.0	105.33333333333333	812632.503336589	1.7795274194263417	18.35693359375	1.7981870777930409
2014-01-12_15:45:10_307117	1116403.578125	22.0	3.0	225.0	-347.0	0.0	164.66666666666666	815580.7040201827	3.3139610463398554	17.904052734375	3.3385835200467238
2014-01-12_15:45:10_325232	1118219.6875	21.43	-18.0	117.0	-194.0	0.0	154.0	818364.4344889327	-0.5900954439041954	18.076171875	-0.5665117995593061
2014-01-12_15:45:10_343618	1120051.09375	20.33	62.0	59.0	-297.0	0.0	133.66666666666666	820788.6113281255	-1.12115949832851	18.135986328125	-1.099584945548562
2014-01-12_15:45:10_361618	1121850.390625	18.26	99.0	110.0	-293.0	0.0	95.33333333333333	822533.6814778651	-2.0941533181286704	18.304931640625	-2.0763946479805586
2014-01-12_15:45:10_379843	1123672.890625	17.62	-43.0	82.0	-76.0	0.0	83.66666666666667	824031.7355957036	-0.6515860138080234	17.905029296875	-0.6349790297853997
2014-01-12_15:45:10_397928	1125481.796875	19.0	41.0	133.0	-301.0	0.0	108.33333333333333	825999.9586588546	1.3576826083645757	18.168212890625	1.3767759412844975
2014-01-12_15:45:10_415972	1127285.59375	18.61	8.0	88.0	-231.0	0.0	101.0	827823.6053873702	-0.40614591361647057	18.055908203125	-0.3877676775625969
2014-01-12_15:45:10_433808	1129069.484375	19.08	-11.0	106.0	-131.0	0.0	109.0	829782.3321940108	0.4451871476122546	17.969970703125	0.4643849709341947
2014-01-12_15:45:10_451829	1130871.078125	18.31	81.0	91.0	-301.0	0.0	95.0	831475.331461589	-0.7855880539762997	17.821044921875	-0.7677733006616838
2014-01-12_15:45:10_470153	1132703.6875	17.73	-43.0	56.0	-47.0	0.0	84.33333333333333	832987.2782389327	-0.5949650933718262	17.92822265625	-0.5782018872561036
2014-01-12_15:45:10_488250	1134513.28125	18.55	40.0	150.0	-277.0	0.0	99.0	834796.8077799483	0.8024185110484818	18.278076171875	0.8206664791262813
2014-01-12_15:45:10_506300	1136319.078125	17.61	19.0	39.0	-320.0	0.0	81.66666666666667	836270.6359049483	-0.9604617604617602	18.046875	-0.9439323874360441
2014-01-12_15:45:10_524349	1138130.6875	19.46	79.0	155.0	-306.0	0.0	114.66666666666667	838335.419759115	1.8326373447583926	18.0068359375	1.8524873656226504
2014-01-12_15:45:10_542606	1139949.296875	17.81	43.0	60.0	-322.0	0.0	84.66666666666667	839864.1533203128	-1.6615060102491988	18.055908203125	-1.644640702049329
2014-01-12_15:45:10_560569	1141745.390625	18.44	100.0	72.0	-286.0	0.0	95.66666666666667	841597.5511067712	0.6070928101757034	18.119140625	0.6250754523534378
2014-01-12_15:45:10_579656	1143654.796875	17.09	30.0	81.0	-245.0	0.0	71.0	842878.9485677087	-1.3667370091806001	18.0478515625	-1.351208219694923
2014-01-12_15:45:10_597723	1145461.203125	17.39	107.0	76.0	-119.0	0.0	76.33333333333333	844322.3306477868	0.28205359948010117	18.908935546875	0.2981301561199124
2014-01-12_15:45:10_616080	1147296.78125	17.68	77.0	87.0	-324.0	0.0	81.33333333333333	845787.8000488285	0.27749925476274356	18.01806640625	0.2940904660965652
2014-01-12_15:45:10_634300	1149119.5	17.9	-89.0	92.0	-105.0	0.0	85.0	847342.0175781253	0.2005296303714091	18.284912109375	0.21750305054719038
2014-01-12_15:45:10_652174	1150910.1875	19.09	-4.0	140.0	-315.0	0.0	106.33333333333333	849275.1503092451	1.1734550907585217	18.179931640625	1.1925811755949476
2014-01-12_15:45:10_670519	1152740.375	19.35	65.0	100.0	-284.0	0.0	110.66666666666667	851252.1011555992	0.2425733327866692	17.864013671875	0.26215252046489185
2014-01-12_15:45:10_688654	1154553.578125	18.77	86.0	59.0	-295.0	0.0	99.66666666666667	853067.0515950524	-0.6040568984702839	18.210205078125	-0.5855595612876667
2014-01-12_15:45:10_707061	1156395.28125	17.57	71.0	74.0	-253.0	0.0	77.66666666666667	854479.424479167	-1.2097843890127005	18.18505859375	-1.1934729281012422
2014-01-12_15:45:10_725014	1158196.90625	18.08	100.0	127.0	-298.0	0.0	86.66666666666667	856064.6458333336	0.49204484783769353	18.291015625	0.5092721609626936
2014-01-12_15:45:10_743116	1160000.796875	19.96	-30.0	159.0	-99.0	0.0	120.0	858218.6399739586	1.8570152650644467	17.949951171875	1.8775974514641862
2014-01-12_15:45:10_761245	1161813.09375	20.71	121.0	113.0	-336.0	0.0	133.0	860608.6785481774	0.7234192864712116	17.97021484375	0.7453253732566933
2014-01-12_15:45:10_779517	1163640.875	19.49	-99.0	60.0	-59.0	0.0	110.66666666666667	862610.6212565107	-1.2345785647448353	18.08984375	-1.2148857918656035
2014-01-12_15:45:10_797598	1165448.375	18.04	-48.0	79.0	-296.0	0.0	84.0	864140.0118815107	-1.4646356289780451	18.20703125	-1.44759422885923
2014-01-12_15:45:10_815691	1167258.0	18.73	-19.0	149.0	-293.0	0.0	96.0	865871.2696940107	0.6654121596924202	18.033935546875	0.6836708723893603
2014-01-12_15:45:10_833709	1169059.671875	19.21	110.0	85.0	-248.0	0.0	104.33333333333333	867755.0008951826	0.46155441068426317	18.054931640625	0.48066529402654834
2014-01-12_15:45:10_851863	1170874.875	19.95	60.0	118.0	-321.0	0.0	117.33333333333333	869867.6024576826	0.7220165697161995	18.005126953125	0.7424485790741097
2014-01-12_15:45:10_870042	1172695.578125	20.04	108.0	153.0	-328.0	0.0	118.66666666666667	872009.5415852867	0.07386868290659614	18.050048828125	0.09445544498911568
2014-01-12_15:45:10_888398	1174528.1875	19.61	-80.0	60.0	-106.0	0.0	110.33333333333333	874025.4414876305	-0.45609627907391126	18.27099609375	-0.4363226913257016
2014-01-12_15:45:10_906275	1176316.0	20.29	66.0	154.0	-352.0	0.0	122.33333333333333	876248.1091308596	0.6604676162321956	18.1689453125	0.6814634306568376
2014-01-12_15:45:10_924218	1178114.578125	18.6	-65.0	62.0	-31.0	0.0	92.0	877886.1628417971	-1.7036478401367539	17.804931640625	-1.6856689785083359
