datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-02-01_17:51:25_739608	1587082.59375	25.0	24.020137360621984	45.754385812377244	-2.019300737736159	0.0	45.754385812377244	360670.2219151825	1.06541047552925	42.9453125	3.664548181509525
2014-02-01_17:51:25_758546	1588976.0	25.0	0	0	0	0.0	0	360670.2219151825	-2.385777300516813	19.177978515625	3.487413354125984
2014-02-01_17:51:25_801742	1593296.1875	25.0	24.263178615714168	46.1098498818197	-2.1567126327979413	0.0	46.1098498818197	362642.80264400126	1.0778358649975945	42.780029296875	3.684930804678075
2014-02-01_17:51:25_820623	1595184.390625	25.0	0	0	0	0.0	0	362642.80264400126	-2.396076590791184	19.243896484375	3.5066241969004537
2014-02-01_17:51:25_863968	1599518.109375	25.0	24.34092724588837	45.96774390792968	-2.1792052881323176	0.0	45.96774390792968	364606.36375553714	1.0761231048888633	42.716064453125	3.7044665671906083
2014-02-01_17:51:25_882830	1601426.1875	25.0	0	0	0	0.0	0	364606.36375553714	-2.384577806796945	19.277099609375	3.5268347472155246
2014-02-01_17:51:25_926094	1605734.109375	25.0	24.354329638858147	45.606221317362355	-2.088340601411734	0.0	45.606221317362355	366558.30112045514	1.0655707812302702	42.7998046875	3.723422172397801
2014-02-01_17:51:25_945100	1607632.296875	25.0	0	0	0	0.0	0	366558.30112045514	-2.372373763552866	19.223876953125	3.5469643230269083
2014-02-01_17:51:25_988277	1611949.296875	25.0	24.51277739383146	45.71365009789576	-2.0491662209089663	0.0	45.71365009789576	368518.6310062938	1.066013338045301	42.8828125	3.7430583419749928
2014-02-01_17:51:26_007190	1613840.703125	25.0	0	0	0	0.0	0	368518.6310062938	-2.3901341690194156	19.1259765625	3.5656796016119676
2014-02-01_17:51:26_050376	1618159.703125	25.0	24.751202282777005	46.02756417619887	-2.1513290361420454	0.0	46.02756417619887	370494.9620175059	1.071954369979136	42.93798828125	3.763150095091636
2014-02-01_17:51:26_093496	1622471.5	25.0	24.812015893562254	45.88966902154938	-2.156996869589685	0.0	45.88966902154938	372473.7635340081	-0.0031978765701200763	43.120849609375	3.7291667084137305
