datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-01_23:34:58_710061	524408.484375	14.39	156.0	31.0	-366.0	-3.122137404580153	-56.274809160305345	5.32824427480916	0.0728759765625	0.026123046875	1.4932861328125	0.0	0.0	-3.56	32.43439657216116	1.131695623592504	-32.43439657216116	8.288274641770126	-141.86987202853956	0.01	1e-05	0.01	0.0669580078125	-1.7429598032605895
2014-02-01_23:34:58_777099	531108.78125	13.21	45.0	86.0	-101.0	-4.129770992366412	-44.76335877862596	3.4732824427480917	0.3001708984375	0.1884765625	0.0159912109375	0.0	0.0	-10.06	37.832816443504534	1.320056400680549	-37.832816443504534	5.759156404438319	-80.7544009065268	0.01	1e-05	0.01	0.066849853515625	-1.185814581936269
2014-02-01_23:34:58_844123	537811.5	12.25	22.0	9.0	-198.0	-2.5114503816793894	-35.01526717557252	2.5572519083969465	0.20361328125	0.17822265625	0.184326171875	0.0	0.0	-1.03	41.497270606449426	1.4479159318370352	-41.497270606449426	2.983702235205401	-54.78917566370123	0.01	1e-05	0.01	0.0668828125	-0.9628346256791545
2014-02-01_23:34:58_911051	544504.5	12.36	99.0	47.0	-321.0	-3.900763358778626	-6.229007633587786	2.4656488549618323	0.1552734375	0.28955078125	1.0784912109375	0.0	0.0	-5.42	38.150629719538394	1.3311454891674248	-38.150629719538394	0.42856008409188373	49.96843609079426	0.01	1e-05	0.01	0.06697509765625	0.11818234931339966
2014-02-01_23:34:58_978067	551206.3125	13.5	111.0	-16.0	-262.0	-7.221374045801527	27.328244274809162	-1.534351145038168	0.0087890625	0.1275634765625	1.35498046875	0.0	0.0	1.84	28.640299354023835	0.9993126083050885	-28.640299354023835	-1.4822918806949785	142.54307169963383	0.01	1e-05	0.01	0.066718994140625	1.1390129005372929
2014-02-01_23:34:59_045262	557925.796875	15.11	59.0	11.0	-242.0	-4.358778625954199	41.3206106870229	-3.9160305343511452	-0.0950927734375	-0.15283203125	0.67333984375	0.0	0.0	-1.26	16.732372006923374	0.5838231684202154	-16.732372006923374	-2.6022905215978547	177.90009998804933	0.01	1e-05	0.01	0.06693603515625	1.6116512569060437
2014-02-01_23:34:59_112358	564642.09375	18.18	38.0	43.0	-214.0	-6.931297709923665	84.0381679389313	-9.732824427480915	-0.0374755859375	0.31884765625	1.1474609375	0.0	0.0	-4.95	-3.6005939408435594	-0.12563133080403208	3.6005939408435594	-2.3609179908218176	303.31021411395955	0.01	1e-05	0.01	0.067036865234375	3.069084471368123
2014-02-01_23:34:59_179420	571341.6875	22.3	149.0	94.0	-288.0	-8.98473282442748	115.1145038167939	-16.61832061068702	-0.3399658203125	-0.2010498046875	0.4150390625	0.0	0.0	-11.05	-29.20509703029607	-1.0190194358093534	29.20509703029607	-0.40478968274720684	382.2765582672883	0.01	1e-05	0.01	0.06697900390625	4.114812505079016
2014-02-01_23:34:59_246561	578055.09375	25.0	108.0	116.0	-278.0	-2.1603053435114505	124.98473282442748	-17.0381679389313	-0.4180908203125	0.00634765625	0.277587890625	0.0	0.0	-13.83	-54.58007498756408	-1.904398987702864	54.58007498756408	3.240269202152257	379.9577025910442	0.01	1e-05	0.01	0.06678369140625	4.3454101784781045
2014-02-01_23:34:59_313570	584755.796875	25.0	84.0	293.0	-209.0	-7.122137404580153	130.01526717557252	-13.86259541984733	-0.64208984375	0.1065673828125	0.5833740234375	0.0	0.0	-45.02	-81.70168375046585	-2.8507216940148585	81.70168375046585	8.712566597221912	404.9270246070496	0.01	1e-05	0.01	0.06697900390625	4.866374209241127
2014-02-01_23:34:59_380469	591446.59375	23.41	60.0	91.0	-90.0	-1.4580152671755726	-37.12977099236641	10.076335877862595	0.007568359375	0.2332763671875	0.75927734375	0.0	0.0	-10.68	-66.59459944827417	-2.3236077965203825	66.59459944827417	13.165348805204355	-225.9374433656855	0.01	1e-05	0.01	0.066864013671875	-1.5932967856860614
2014-02-01_23:34:59_447590	598158.09375	21.28	274.0	213.0	-374.0	-2.572519083969466	-63.93129770992366	0.5877862595419847	-0.4163818359375	0.298828125	0.9251708984375	0.0	0.0	-29.23	-49.09780255934732	-1.7131124410100251	49.09780255934732	16.442830901100237	-262.1080005743599	0.01	1e-05	0.01	0.066754150390625	-2.129937551841115
2014-02-01_23:34:59_514724	604901.796875	18.21	-3.0	120.0	-5.0	-8.992366412213741	-87.43511450381679	11.84732824427481	-0.3956298828125	0.2467041015625	1.952392578125	0.0	0.0	-14.35	-26.728280281770814	-0.9325987537254297	26.728280281770814	18.234239073129878	-333.75914576015884	0.01	1e-05	0.01	0.06702294921875	-3.070126312393149
2014-02-01_23:34:59_581557	611554.796875	14.69	-35.0	69.0	-66.0	2.4885496183206106	-101.38167938931298	14.0	-0.5572509765625	-0.46630859375	1.022216796875	0.0	0.0	-8.01	-2.9532862184994517	-0.10304557636076245	2.9532862184994517	18.432133043335067	-354.80799257886986	0.01	1e-05	0.01	0.067008056640625	-3.5183627422732706
2014-02-01_23:34:59_648497	618248.984375	11.09	53.0	19.0	-235.0	-1.5801526717557253	-105.04580152671755	12.0	-0.1678466796875	0.2003173828125	1.9490966796875	0.0	0.0	-2.18	19.693550721911507	0.6871441284686499	-19.693550721911507	17.11981463469441	-339.8539783030401	0.01	1e-05	0.01	0.066636962890625	-3.595304092103169
2014-02-01_23:34:59_715467	624945.5	10.0	70.0	24.0	-209.0	-0.9465648854961832	-104.83969465648855	7.8320610687022905	-0.0526123046875	-0.154296875	0.396484375	0.0	0.0	-2.76	40.03751498565233	1.3969823791225515	-40.03751498565233	14.444299875951048	-304.4355376531968	0.01	1e-05	0.01	0.0668251953125	-3.4445860833897317
2014-02-01_23:34:59_782462	631653.1875	10.0	125.0	34.0	-271.0	-0.7557251908396947	-78.20610687022901	12.145038167938932	-0.001220703125	0.279541015625	0.74853515625	0.0	0.0	-3.91	52.49105936055753	1.8315093984842123	-52.49105936055753	10.937010298823092	-186.38316644723326	0.01	1e-05	0.01	0.06681689453125	-2.3886328879749197
2014-02-01_23:34:59_849262	638326.09375	10.0	113.0	-62.0	-194.0	-6.984732824427481	-57.37404580152672	9.32824427480916	0.153564453125	0.1783447265625	1.4698486328125	0.0	0.0	7.18	60.30357681776171	2.1041024709616787	-60.30357681776171	6.913248246636768	-117.08514084838359	0.01	1e-05	0.01	0.06672509765625	-1.7738180441789866
2014-02-01_23:34:59_916234	645022.296875	10.0	63.0	-60.0	-235.0	-2.5572519083969465	-9.465648854961833	0.32061068702290074	0.1751708984375	0.07958984375	0.66259765625	0.0	0.0	6.95	57.00435359088174	1.9889865174766832	-57.00435359088174	3.109460181511618	49.44284071045575	0.01	1e-05	0.01	0.06672802734375	-0.07558403420244475
2014-02-01_23:34:59_983325	651731.90625	11.76	116.0	-34.0	-290.0	-2.7557251908396947	43.06870229007634	-5.603053435114504	0.0494384765625	0.009765625	1.1978759765625	0.0	0.0	3.91	42.41669827378246	1.4799964505855707	-42.41669827378246	0.275390971702258	218.3292390904458	0.01	1e-05	0.01	0.06681494140625	1.7591281620763508
2014-02-01_23:35:00_050287	658428.1875	14.33	67.0	-21.0	-224.0	-2.427480916030534	68.67175572519083	-7.977099236641221	0.1812744140625	0.0654296875	0.77783203125	0.0	0.0	2.41	23.575527625836408	0.8225934272797072	-23.575527625836408	-1.3047794880980046	281.1029255476	0.01	1e-05	0.01	0.06702587890625	2.5752609314227555
2014-02-01_23:35:00_117227	665125.59375	18.81	68.0	39.0	-227.0	-4.3893129770992365	124.02290076335878	-12.938931297709924	-0.065673828125	0.0177001953125	0.9151611328125	0.0	0.0	-4.49	-5.971716583695203	-0.20836415155949767	5.971716583695203	-0.9054398947654358	441.8489205542082	0.01	1e-05	0.01	0.066871826171875	4.478197316980086
2014-02-01_23:35:00_184283	671827.609375	24.6	131.0	66.0	-339.0	-8.038167938931299	165.81679389312978	-18.549618320610687	-0.4508056640625	-0.025634765625	0.5418701171875	0.0	0.0	-7.66	-41.818111974539185	-1.4591106760132304	41.818111974539185	1.8852146240354837	537.1602132183733	0.01	1e-05	0.01	0.066733154296875	5.789802104075366
2014-02-01_23:35:00_251323	678553.890625	25.0	42.0	133.0	-333.0	-7.32824427480916	180.58778625954199	-20.954198473282442	-0.2896728515625	0.41259765625	0.6226806640625	0.0	0.0	-16.08	-78.19773156058876	-2.7284623712696705	78.19773156058876	7.116711593913877	543.7838811808334	0.01	1e-05	0.01	0.06690087890625	6.219887294530161
2014-02-01_23:35:00_317995	685198.5	25.0	-195.0	173.0	407.0	0.6641221374045801	77.2824427480916	-2.786259541984733	-0.6800537109375	-0.6962890625	-0.6136474609375	0.0	0.0	-21.9	-89.21639355549286	-3.112923710938341	89.21639355549286	13.077438325648078	164.92037451720432	0.01	1e-05	0.01	0.06681201171875	2.5414984551102284
2014-02-01_23:35:00_384853	691884.6875	21.72	-2.0	55.0	-71.0	-7.519083969465649	-82.58778625954199	3.9770992366412212	-0.0640869140625	0.1136474609375	-0.8841552734375	0.0	0.0	-6.36	-63.21519921211948	-2.2056943200320824	63.21519921211948	17.28300848065397	-390.83183007015595	0.01	1e-05	0.01	0.06652783203125	-3.2759934784955584
