datetime	reltime	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed	Motor0	Motor1
2014-03-08_09:49:15_116434	25103258.0	-143.0	-81.0	-247.0	0.18969465648855044	26.431870229007632	0.32480916030534346	-0.614892578125	0.422119140625	-0.558349609375	0.0	30.07	0.0	31.41939684678053	0.5483315331026271	-31.41939684678053	-24304.241549584916	26.431870229007632	0.0025	0	0.0	50.13818359375	-0.07854849211695132	224	238
2014-03-08_09:49:15_167272	25154096.0	-197.0	102.0	-165.0	-2.1461832061068695	32.87461832061068	-2.1637404580152673	-0.85244140625	0.338623046875	-0.7841796875	0.0	50.06	0.0	30.17904206294012	0.5266848527563721	-30.17904206294012	-25815.271409045825	32.87461832061068	0.0025	0	0.0	50.06884765625	-0.0754476051573503	224	238
2014-03-08_09:49:15_217104	25204040.0	-152.0	31.0	-197.0	-1.9324427480916024	43.37080152671756	-4.77442748091603	-0.549462890625	-0.107421875	-0.899658203125	0.0	37.66	0.0	28.203020072772855	0.4921993031897532	-28.203020072772855	-27225.677176293524	43.37080152671756	0.0025	0	0.0	50.009033203125	-0.07050755018193214	224	238
2014-03-08_09:49:15_267402	25254222.0	-125.0	-108.0	-249.0	0.5637404580152676	49.25629770992366	-2.072137404580153	-0.195703125	-0.60791015625	-1.144287109375	0.0	26.66	0.0	25.756989759426958	0.4495111650859853	-25.756989759426958	-28514.3755884879	49.25629770992366	0.0025	0	0.0	50.032958984375	-0.06439247439856739	223	238
2014-03-08_09:49:15_317283	25304107.0	-166.0	-58.0	-222.0	2.3347328244274816	58.52347328244275	1.2103053435114504	-0.125146484375	-0.506103515625	-1.041015625	0.0	36.79	0.0	23.10987234578616	0.4033136535041215	-23.10987234578616	-29669.91998430531	58.52347328244275	0.0025	0	0.0	50.002197265625	-0.057774680864465404	223	239
2014-03-08_09:49:15_367517	25354333.0	-163.0	80.0	-225.0	2.52557251908397	69.5692748091603	3.034732824427481	-0.553125	0.0712890625	-0.853515625	0.0	35.92	0.0	19.948003580241828	0.34813269773545946	-19.948003580241828	-30670.027948959643	69.5692748091603	0.0025	0	0.0	50.1357421875	-0.04987000895060457	223	239
2014-03-08_09:49:15_418108	25404927.0	-109.0	-25.0	-245.0	0.8232824427480923	77.92041984732825	-0.316412213740458	-0.840478515625	0.489501953125	-0.64404296875	0.0	23.99	0.0	16.211109377998785	0.2829163940313924	-16.211109377998785	-31480.48843089057	77.92041984732825	0.0025	0	0.0	49.994140625	-0.040527773444996966	223	239
2014-03-08_09:49:15_468236	25455058.0	-10.0	-103.0	-300.0	-2.64236641221374	90.72958015267176	-3.7133587786259548	-0.60830078125	0.604736328125	-0.96337890625	0.0	1.91	0.0	11.46349866655549	0.20006105875314992	-11.46349866655549	-32055.703620694887	90.72958015267176	0.0025	0	0.0	50.177978515625	-0.028658746666388724	223	239
2014-03-08_09:49:15_518226	25505041.0	-112.0	74.0	-251.0	1.1896946564885504	99.72958015267176	-4.94236641221374	0.023535156249999994	-0.212890625	-1.194580078125	0.0	24.05	0.0	6.831583535358381	0.11922484354901189	-6.831583535358381	-32397.064306876106	99.72958015267176	0.0025	0	0.0	49.968017578125	-0.01707895883839595	223	239
2014-03-08_09:49:15_568052	25554869.0	-103.0	89.0	-254.0	1.6706106870229016	116.31736641221374	-0.9270992366412215	0.275244140625	-0.523681640625	-1.090087890625	0.0	22.07	0.0	1.437007456580968	0.02507866416371672	-1.437007456580968	-32468.91327637756	116.31736641221374	0.0025	0	0.0	49.9990234375	-0.00359251864145242	223	239
2014-03-08_09:49:15_618654	25605507.0	-7.0	-53.0	-263.0	1.2583969465648863	125.30209923664123	-1.1103053435114503	-0.32265625	0.151611328125	-1.1005859375	0.0	1.52	0.0	-4.714201856767538	-0.08227228371322057	4.714201856767538	-32232.69792606479	125.30209923664123	0.0025	0	0.0	50.107177734375	0.011785504641918845	223	239
2014-03-08_09:49:15_668986	25655804.0	11.0	2.0	-260.0	-0.6118320610687014	140.3860687022901	-3.156106870229008	-0.28505859375	0.15869140625	-0.990234375	0.0	-2.42	0.0	-11.56284236295424	-0.20179480563619967	11.56284236295424	-31653.24877764021	140.3860687022901	0.0025	0	0.0	50.113037109375	0.028907105907385603	223	239
2014-03-08_09:49:15_718877	25705692.0	69.0	-91.0	-258.0	2.3347328244274816	153.94332061068704	-6.988167938931298	0.328955078125	-0.306396484375	-1.079345703125	0.0	-14.97	0.0	-19.17491394582856	-0.3346407320388929	19.17491394582856	-30694.423496965705	153.94332061068704	0.0025	0	0.0	50.004150390625	0.047937284864571404	223	239
2014-03-08_09:49:15_769312	25756131.0	95.0	-12.0	-261.0	-0.9935114503816789	165.63034351145038	-1.133206106870229	0.461279296875	0.19482421875	-0.801513671875	0.0	-20.0	0.0	-27.317253664408092	-0.4767409016476107	27.317253664408092	-29326.893500899572	165.63034351145038	0.0025	0	0.0	50.06103515625	0.06829313416102023	223	238
2014-03-08_09:49:15_819107	25805924.0	89.0	11.0	-246.0	1.5179389312977105	177.4776717557252	0.599618320610687	0.266943359375	0.461181640625	-0.861572265625	0.0	-19.89	0.0	-35.86233220030232	-0.6258696719075448	35.86233220030232	-27534.35475072948	177.4776717557252	0.0025	0	0.0	49.98388671875	0.0896558305007558	224	238
2014-03-08_09:49:15_869654	25856467.0	111.0	-7.0	-237.0	-1.100381679389312	187.0578244274809	-1.7667938931297713	0.53916015625	0.343994140625	-0.90185546875	0.0	-25.1	0.0	-44.85486116803066	-0.7828073502274112	44.85486116803066	-25281.339753906166	187.0578244274809	0.0025	0	0.0	50.22900390625	0.11213715292007664	224	238
2014-03-08_09:49:15_919628	25906445.0	211.0	291.0	488.0	7.304198473282444	-140.73606870229008	-8.850763358778627	1.809912109375	-0.2236328125	0.594482421875	0.0	23.38	0.0	-36.61495528764819	-0.6390044552818184	36.61495528764819	-23456.152170722224	-140.73606870229008	0.0025	0	0.0	49.84814453125	0.09153738821912048	224	237
2014-03-08_09:49:15_969892	25956709.0	108.0	-24.0	-512.0	-4.634732824427481	-32.85820610687023	-16.93473282442748	0.90634765625	-0.673583984375	0.2412109375	0.0	-11.91	0.0	-34.50730036551776	-0.6022216468676747	34.50730036551776	-21726.987642567223	-32.85820610687023	0.0025	0	0.0	50.110107421875	0.08626825091379439	225	237
2014-03-08_09:49:16_019985	26006831.0	238.0	-16.0	-150.0	17.36526717557252	-12.86583969465649	-13.446183206106872	0.707373046875	0.890625	-1.109375	0.0	-57.78	0.0	-34.341104366816744	-0.5993211931381631	34.341104366816744	-20006.436271755447	-12.86583969465649	0.0025	0	0.0	50.101806640625	0.08585276091704186	225	237
2014-03-08_09:49:16_070850	26057673.0	102.0	-65.0	-272.0	10.433969465648856	11.279198473282442	-2.6904580152671755	0.4244140625	0.299560546875	-0.94287109375	0.0	-20.56	0.0	-34.6186782077992	-0.6041654137486772	34.6186782077992	-18273.735929787013	11.279198473282442	0.0025	0	0.0	50.051025390625	0.086546695519498	225	236
2014-03-08_09:49:16_120456	26107277.0	80.0	46.0	-278.0	1.6171755725190846	26.386068702290075	-1.7133587786259543	0.725927734375	-0.680908203125	-0.526611328125	0.0	-16.06	0.0	-35.540696213073076	-0.6202564784131427	35.540696213073076	-16496.19785732175	26.386068702290075	0.0025	0	0.0	50.01416015625	0.08885174053268269	226	236
2014-03-08_09:49:16_170476	26157358.0	135.0	20.0	-274.0	2.342366412213741	56.317366412213744	-6.011068702290076	-0.16640625	-0.43994140625	0.074951171875	0.0	-26.23	0.0	-38.115665363055726	-0.6651948579939918	38.115665363055726	-14589.307224867644	56.317366412213744	0.0025	0	0.0	50.029052734375	0.09528916340763932	226	236
2014-03-08_09:49:16_220991	26207810.0	109.0	-103.0	-284.0	-3.0545801526717553	-9.781870229007634	-9.30114503816794	0.6900390625	0.471435546875	-0.245849609375	0.0	-21.0	0.0	-37.2927932028737	-0.6508340873101868	37.2927932028737	-12719.933128086876	-9.781870229007634	0.0025	0	0.0	50.126953125	0.09323198300718426	226	235
2014-03-08_09:49:16_271053	26257872.0	140.0	-12.0	-221.0	4.953053435114505	8.408969465648854	-10.606488549618321	0.620703125	0.52783203125	-0.783447265625	0.0	-32.36	0.0	-37.60596394005791	-0.6562995452017087	37.60596394005791	-10840.240886557624	8.408969465648854	0.0025	0	0.0	49.98388671875	0.09401490985014478	227	235
2014-03-08_09:49:16_321432	26308250.0	125.0	43.0	-239.0	7.2278625954198485	-4.300954198473283	-7.194274809160306	0.809423828125	0.864501953125	-1.19873046875	0.0	-27.61	0.0	-37.19494504040249	-0.6491264404956805	37.19494504040249	-8976.997527642832	-4.300954198473283	0.0025	0	0.0	50.093994140625	0.09298736260100622	227	235
2014-03-08_09:49:16_371286	26358101.0	172.0	-29.0	-219.0	3.7393129770992375	2.5005725190839687	1.462213740458015	0.50498046875	0.1552734375	-1.006591796875	0.0	-38.15	0.0	-37.33666225721897	-0.6515996903528616	37.33666225721897	-7108.359566362224	2.5005725190839687	0.0025	0	0.0	50.04833984375	0.09334165564304742	228	234
2014-03-08_09:49:16_421842	26408660.0	192.0	-28.0	-202.0	-0.8103053435114496	4.233396946564884	5.317175572519084	0.680517578125	-0.283935546875	-0.304931640625	0.0	-43.55	0.0	-37.66875786867871	-0.657395425282351	37.66875786867871	-5221.233886818586	4.233396946564884	0.0025	0	0.0	50.097900390625	0.09417189467169677	228	234
2014-03-08_09:49:16_471872	26458690.0	199.0	66.0	-175.0	0.22022900763358866	-2.0643129770992377	4.347709923664122	0.572119140625	-0.447021484375	-0.975341796875	0.0	-48.68	0.0	-37.78767880134417	-0.6594708342293922	37.78767880134417	-3330.761336864034	-2.0643129770992377	0.0025	0	0.0	50.02880859375	0.09446919700336043	228	234
2014-03-08_09:49:16_521872	26508723.0	190.0	-24.0	-202.0	-5.413358778625954	2.2104961832061054	1.4393129770992366	0.5318359375	-0.538330078125	-0.792236328125	0.0	-43.25	0.0	-38.005282223366386	-0.6632684506695705	38.005282223366386	-1429.6714273270918	2.2104961832061054	0.0025	0	0.0	50.021728515625	0.09501320555841597	229	233
2014-03-08_09:49:16_572550	26559367.0	166.0	68.0	-209.0	0.8919847328244281	-6.285687022900764	-0.47671755725190856	0.72421875	-0.517578125	-1.110595703125	0.0	-38.46	0.0	-37.70566171133071	-0.6580394714019322	37.70566171133071	460.1775782123002	-6.285687022900764	0.0025	0	0.0	50.12109375	0.09426415427832678	229	233
2014-03-08_09:49:16_622452	26609268.0	190.0	-24.0	-190.0	4.991221374045802	-0.026145038167940005	-3.8812977099236643	0.781103515625	-0.373291015625	-0.842529296875	0.0	-45.0	0.0	-37.85033424723997	-0.6605642975085511	37.85033424723997	2351.8348957781577	-0.026145038167940005	0.0025	0	0.0	49.977294921875	0.09462583561809992	229	232
2014-03-08_09:49:16_672580	26659393.0	170.0	57.0	-212.0	1.3270992366412222	-2.8047709923664135	-1.9118320610687025	0.626318359375	-0.36669921875	-0.84619140625	0.0	-38.73	0.0	-37.72990917484781	-0.6584626383044994	37.72990917484781	4245.948185303654	-2.8047709923664135	0.0025	0	0.0	50.201904296875	0.09432477293711954	230	232
2014-03-08_09:49:16_722740	26709559.0	152.0	-18.0	-201.0	0.18969465648855044	-3.86583969465649	-1.5301526717557254	0.67392578125	-0.4111328125	-0.711669921875	0.0	-37.1	0.0	-37.528168666398216	-0.6549418615427263	37.528168666398216	6119.543838403695	-3.86583969465649	0.0025	0	0.0	49.925048828125	0.09382042166599554	230	232
2014-03-08_09:49:16_773344	26760168.0	170.0	10.0	-236.0	4.586641221374046	0.15706106870228886	-3.591221374045802	0.656591796875	0.1689453125	-0.53076171875	0.0	-35.77	0.0	-37.50078276816759	-0.6544639226556299	37.50078276816759	8017.792079428604	0.15706106870228886	0.0025	0	0.0	50.618896484375	0.09375195692041897	230	231
2014-03-08_09:49:16_823276	26810099.0	191.0	41.0	-187.0	0.25076335877862643	-0.6826335877862606	-1.6522900763358779	0.530126953125	-0.150634765625	-0.872314453125	0.0	-45.61	0.0	-37.62982807172155	-0.6567160221940934	37.62982807172155	9881.442387771693	-0.6826335877862606	0.0025	0	0.0	49.52587890625	0.09407457017930387	231	231
2014-03-08_09:49:16_873362	26860182.0	164.0	-56.0	-207.0	0.8996183206106876	-4.705534351145039	-1.6293893129770995	0.556494140625	0.4638671875	-0.592529296875	0.0	-38.39	0.0	-37.41308905184358	-0.6529334913061707	37.41308905184358	11763.477872824467	-4.705534351145039	0.0025	0	0.0	50.30419921875	0.09353272262960895	231	231
2014-03-08_09:49:16_923815	26910642.0	155.0	44.0	-203.0	-1.7339694656488542	1.7295801526717547	-0.06450381679389317	0.727392578125	0.5185546875	-0.83349609375	0.0	-37.37	0.0	-37.4965580733491	-0.6543901932521659	37.4965580733491	13630.73506029889	1.7295801526717547	0.0025	0	0.0	49.798095703125	0.09374139518337275	231	230
2014-03-08_09:49:16_973682	26960508.0	152.0	-110.0	-186.0	-3.0164122137404576	1.5540076335877853	0.30954198473282435	0.559912109375	0.607177734375	-0.892333984375	0.0	-39.26	0.0	-37.60855883356332	-0.6563448313012796	37.60855883356332	15526.248661684953	1.5540076335877853	0.0025	0	0.0	50.401123046875	0.0940213970839083	232	230
2014-03-08_09:49:17_024179	27011034.0	133.0	69.0	-214.0	-2.6958015267175566	-5.339122137404582	0.43931297709923656	0.4654296875	0.616455078125	-0.718505859375	0.0	-31.86	0.0	-37.233242494837285	-0.6497948079378235	37.233242494837285	17379.302417129304	-5.339122137404582	0.0025	0	0.0	49.768798828125	0.09308310623709322	232	230
2014-03-08_09:49:17_074417	27061318.0	241.0	-88.0	-203.0	-3.3522900763358776	-2.2551526717557264	0.599618320610687	0.641943359375	0.4755859375	-0.718994140625	0.0	-49.9	0.0	-37.374850487939966	-0.652266151621989	37.374850487939966	19267.215976896216	-2.2551526717557264	0.0025	0	0.0	50.512939453125	0.09343712621984991	233	229
2014-03-08_09:49:17_124441	27111264.0	163.0	151.0	-212.0	1.6706106870229016	-9.148282442748092	-1.6446564885496184	0.47421875	0.349365234375	-0.478759765625	0.0	-37.56	0.0	-36.933731540348234	-0.6445677406692537	36.933731540348234	21099.574502297997	-9.148282442748092	0.0025	0	0.0	49.612060546875	0.09233432885087059	233	229
2014-03-08_09:49:17_174498	27161317.0	179.0	-16.0	-217.0	-0.12328244274809075	-5.545229007633589	-1.3469465648854966	0.618994140625	0.181640625	-0.6669921875	0.0	-39.52	0.0	-36.71390963048223	-0.6407314071637388	36.71390963048223	22934.34675806724	-5.545229007633589	0.0025	0	0.0	49.974853515625	0.09178477407620557	233	229
2014-03-08_09:49:17_224243	27211066.0	188.0	-44.0	-203.0	1.7240458015267182	-15.926908396946565	-1.4309160305343513	0.574072265625	-0.231201171875	-0.62646484375	0.0	-42.81	0.0	-36.05852226887949	-0.6292935823539179	36.05852226887949	24729.913270774698	-15.926908396946565	0.0025	0	0.0	49.7958984375	0.09014630567219874	234	228
2014-03-08_09:49:17_274829	27261656.0	160.0	80.0	-231.0	0.42633587786259586	-19.194083969465648	-0.1103053435114505	0.803076171875	-0.675048828125	-0.653564453125	0.0	-34.71	0.0	-35.08900564610713	-0.6123735714852903	35.08900564610713	26488.18427976906	-19.194083969465648	0.0025	0	0.0	50.10888671875	0.08772251411526784	234	228
2014-03-08_09:49:17_325483	27312299.0	183.0	4.0	-203.0	0.19732824427480988	-23.430725190839695	2.1721374045801527	0.546484375	-0.62744140625	-0.636474609375	0.0	-42.04	0.0	-34.07111577150857	-0.5946093502881078	34.07111577150857	28204.716372202776	-23.430725190839695	0.0025	0	0.0	50.380859375	0.08517778942877144	234	228
2014-03-08_09:49:17_375919	27362740.0	190.0	-23.0	-217.0	-3.5812977099236636	-29.48416030534351	2.9889312977099234	0.7974609375	0.125732421875	-0.810791015625	0.0	-41.21	0.0	-32.76715440349796	-0.5718526073908894	32.76715440349796	29845.30603477967	-29.48416030534351	0.0025	0	0.0	50.068115234375	0.0819178860087449	235	227
2014-03-08_09:49:17_425279	27412101.0	133.0	-17.0	-237.0	0.07519083969465701	-41.92690839694657	0.9354961832061068	0.5181640625	0.08984375	-0.66552734375	0.0	-29.3	0.0	-30.64299118880193	-0.5347816961396498	30.64299118880193	31377.792248175698	-41.92690839694657	0.0025	0	0.0	50.010986328125	0.07660747797200483	235	227
2014-03-08_09:49:17_476493	27463348.0	174.0	28.0	-230.0	2.18969465648855	-53.438358778625954	0.14160305343511448	0.428076171875	0.54541015625	-0.587158203125	0.0	-37.11	0.0	-28.14857918972861	-0.4912492005188239	28.14857918972861	32788.066303312655	-53.438358778625954	0.0025	0	0.0	50.10107421875	0.07037144797432153	235	227
2014-03-08_09:49:17_525789	27512610.0	166.0	-22.0	-215.0	1.0370229007633593	-60.3925572519084	-2.7209923664122138	0.41513671875	0.201416015625	-0.769775390625	0.0	-37.67	0.0	-25.37594161351045	-0.44286111018342844	25.37594161351045	34058.54230981271	-60.3925572519084	0.0025	0	0.0	50.066162109375	0.06343985403377612	235	226
2014-03-08_09:49:17_576053	27562879.0	95.0	-12.0	-261.0	6.449236641221375	-66.57576335877863	-2.201908396946565	0.314306640625	-0.403564453125	-0.909423828125	0.0	-20.0	0.0	-22.00789511714227	-0.38408193921714257	22.00789511714227	35158.38364447913	-66.57576335877863	0.0025	0	0.0	49.974853515625	0.055019737792855676	236	226
2014-03-08_09:49:17_626130	27612956.0	69.0	89.0	-254.0	-3.1690839694656483	-74.60629770992367	2.195038167938931	0.502783203125	0.15869140625	-1.012451171875	0.0	-15.2	0.0	-18.21673971331759	-0.3179186686442861	18.21673971331759	36069.03828485003	-74.60629770992367	0.0025	0	0.0	49.989990234375	0.045541849283293974	236	226
2014-03-08_09:49:17_676978	27664120.0	89.0	106.0	-281.0	-0.4744274809160296	-91.41545801526718	3.8362595419847327	0.567724609375	-1.071044921875	-0.783935546875	0.0	-17.58	0.0	-13.702338501669303	-0.23913330718445555	13.702338501669303	36757.554032179025	-91.41545801526718	0.0025	0	0.0	50.248046875	0.03425584625417326	236	226
2014-03-08_09:49:17_726450	27713273.0	103.0	-185.0	-261.0	-0.2759541984732814	-106.84293893129771	0.41641221374045795	0.525244140625	0.4755859375	-1.01806640625	0.0	-21.54	0.0	-8.631152275586691	-0.15063092976591086	8.631152275586691	37188.50055363416	-106.84293893129771	0.0025	0	0.0	49.92919921875	0.021577880688966728	236	226
2014-03-08_09:49:17_776818	27763643.0	48.0	34.0	-250.0	1.1591603053435122	-118.3162213740458	4.599618320610687	-0.189111328125	-0.71826171875	-1.108642578125	0.0	-10.87	0.0	-2.8753919367712752	-0.05018136015307636	2.8753919367712752	37332.34526447108	-118.3162213740458	0.0025	0	0.0	50.026123046875	0.007188479841928188	236	226
2014-03-08_09:49:17_827180	27814032.0	-1.0	-14.0	-265.0	-6.581297709923664	-136.29332061068703	-3.8354961832061067	-0.321923828125	1.503662109375	-0.71923828125	0.0	0.22	0.0	3.870650173935699	0.06755061385577137	-3.870650173935699	37138.643603825774	-136.29332061068703	0.0025	0	0.0	50.043701171875	-0.009676625434839247	236	226
2014-03-08_09:49:17_877293	27864117.0	1.0	37.0	-294.0	2.876717557251909	-156.94980916030534	2.7064885496183204	-0.22451171875	0.3349609375	-0.75048828125	0.0	-0.19	0.0	11.497416410721925	0.20065299146111565	-11.497416410721925	36562.46192062762	-156.94980916030534	0.0025	0	0.0	50.114013671875	-0.028743541026804813	236	226
2014-03-08_09:49:17_927576	27914402.0	-49.0	-153.0	-256.0	1.1057251908396952	-147.50706106870228	10.378244274809159	-0.189599609375	-2.0	-1.265625	0.0	10.84	0.0	18.704385864706357	0.32642907268248444	-18.704385864706357	35628.23355799109	-147.50706106870228	0.0025	0	0.0	49.947021484375	-0.046760964661765894	236	226
2014-03-08_09:49:17_977548	27964365.0	-99.0	136.0	-218.0	-5.520229007633587	-169.86583969465647	-0.17137404580152682	0.048193359374999994	1.230712890625	-0.789794921875	0.0	24.43	0.0	27.153866805561343	0.4738894730464458	-27.153866805561343	34268.64422017728	-169.86583969465647	0.0025	0	0.0	50.06982421875	-0.06788466701390336	235	226
2014-03-08_09:49:18_027900	28014730.0	-170.0	-24.0	-219.0	-0.4591603053435107	-189.73606870229008	1.1187022900763357	-0.53115234375	0.225341796875	-0.799560546875	0.0	37.82	0.0	36.68661403303937	0.6402550442066208	-36.68661403303937	32429.915782321645	-189.73606870229008	0.0025	0	0.0	50.119873046875	-0.09171653508259843	235	227
2014-03-08_09:49:18_078087	28064912.0	-138.0	46.0	-196.0	2.6019083969465653	-176.28568702290076	15.019465648854961	-1.094873046875	-2.0	-0.617919921875	0.0	35.15	0.0	45.313096517820924	0.7908044767508015	-45.313096517820924	30159.22739712503	-176.28568702290076	0.0025	0	0.0	50.111083984375	-0.1132827412945523	235	227
2014-03-08_09:49:18_128082	28114909.0	-284.0	-259.0	171.0	-55.48206106870229	64.6837786259542	-22.75916030534351	-0.74892578125	0.5166015625	-1.00244140625	0.0	-58.95	0.0	40.05551047479402	0.6990490484257246	-40.05551047479402	28154.691621460166	64.6837786259542	0.0025	0	0.0	50.0439453125	-0.10013877618698505	234	228
2014-03-08_09:49:18_178140	28164961.0	-231.0	-99.0	-121.0	7.4645038167938935	5.592175572519083	7.737022900763359	-0.68154296875	1.07568359375	-1.0419921875	0.0	62.36	0.0	40.22749045604285	0.7020504442590376	-40.22749045604285	26142.83586158958	5.592175572519083	0.0025	0	0.0	50.011962890625	-0.10056872614010713	234	228
2014-03-08_09:49:18_228762	28215587.0	-232.0	92.0	-160.0	2.0904580152671763	-7.148282442748092	12.53091603053435	-0.693017578125	-0.426025390625	-0.973876953125	0.0	55.41	0.0	40.88243601513639	0.7134805587283838	-40.88243601513639	24092.91506295073	-7.148282442748092	0.0025	0	0.0	50.141845703125	-0.10220609003784098	233	228
2014-03-08_09:49:18_278491	28265310.0	-186.0	-54.0	-218.0	2.3194656488549628	-27.01087786259542	8.607251908396947	-0.741357421875	0.86962890625	-0.4765625	0.0	40.47	0.0	42.19706671638082	0.7364235029036792	-42.19706671638082	21984.2361572112	-27.01087786259542	0.0025	0	0.0	49.97216796875	-0.10549266679095204	233	229
2014-03-08_09:49:18_329032	28315885.0	-215.0	-115.0	-146.0	-7.665267175572518	5.118893129770991	-2.0263358778625955	-0.764306640625	0.575439453125	-0.294189453125	0.0	55.82	0.0	42.218430849099114	0.7367963498970177	-42.218430849099114	19870.23275176213	5.118893129770991	0.0025	0	0.0	50.072998046875	-0.10554607712274779	233	229
2014-03-08_09:49:18_379083	28365905.0	-226.0	-56.0	-134.0	1.456870229007634	-5.392557251908398	4.149236641221374	-0.3177734375	-0.569091796875	-0.986572265625	0.0	59.34	0.0	42.82509495067875	0.747383856032788	-42.82509495067875	17728.967548882745	-5.392557251908398	0.0025	0	0.0	50.000244140625	-0.10706273737669689	232	230
2014-03-08_09:49:18_429379	28416202.0	-187.0	103.0	-174.0	2.4568702290076345	1.4395038167938923	4.943129770992367	-0.6146484375	-0.40625	-0.731689453125	0.0	47.07	0.0	42.83908281535374	0.7476279723447424	-42.83908281535374	15578.154838011395	1.4395038167938923	0.0025	0	0.0	50.206787109375	-0.10709770703838435	232	230
2014-03-08_09:49:18_479254	28466071.0	-185.0	97.0	-161.0	1.075190839694657	1.8669847328244265	-0.1103053435114505	-0.704248046875	0.052978515625	-0.816650390625	0.0	48.97	0.0	42.87044327455549	0.7481752752976526	-42.87044327455549	13439.175099181364	1.8669847328244265	0.0025	0	0.0	49.89404296875	-0.10717610818638873	231	230
2014-03-08_09:49:18_529742	28516563.0	-158.0	-151.0	-222.0	-5.947709923664123	-5.613931297709925	-5.201908396946565	-0.830712890625	0.902099609375	-1.080810546875	0.0	35.44	0.0	42.997429376948595	0.750391437643082	-42.997429376948595	11285.692518101105	-5.613931297709925	0.0025	0	0.0	50.083984375	-0.1074935734423715	231	231
2014-03-08_09:49:18_579834	28566662.0	-115.0	-41.0	-208.0	0.9683206106870235	-2.461259541984734	-1.1026717557251908	-0.7455078125	-0.0068359375	-0.597900390625	0.0	28.94	0.0	42.83709069301595	0.7475932058117968	-42.83709069301595	9140.020713405642	-2.461259541984734	0.0025	0	0.0	50.089111328125	-0.10709272673253989	231	231
2014-03-08_09:49:18_630236	28617217.0	-231.0	113.0	-115.0	1.128625954198474	4.950954198473282	1.8820610687022898	-0.819970703125	-0.72314453125	-0.650634765625	0.0	63.54	0.0	43.00783061552335	0.7505729601312977	-43.00783061552335	6983.423707069471	4.950954198473282	0.0025	0	0.0	50.144287109375	-0.10751957653880839	230	232
2014-03-08_09:49:18_680470	28667296.0	-182.0	43.0	-189.0	4.502671755725191	-9.888740458015267	4.431679389312977	-0.644921875	-0.585205078125	-0.62451171875	0.0	43.92	0.0	43.51019531304621	0.7593402323393754	-43.51019531304621	4810.03846267268	-9.888740458015267	0.0025	0	0.0	49.951171875	-0.10877548828261553	230	232
2014-03-08_09:49:18_730509	28717409.0	-153.0	-58.0	-226.0	0.9148854961832069	1.3173664122137394	2.88206106870229	-0.631005859375	0.14208984375	-1.48388671875	0.0	34.1	0.0	43.25726565529247	0.7549261021866052	-43.25726565529247	2641.2082963398825	1.3173664122137394	0.0025	0	0.0	50.137939453125	-0.10814316413823118	229	232
2014-03-08_09:49:18_780591	28767416.0	-175.0	-83.0	-212.0	3.2812977099236647	-1.36202290076336	1.9583969465648856	-0.87783203125	0.403076171875	-1.2314453125	0.0	39.54	0.0	43.2498470032778	0.7547966318198569	-43.2498470032778	473.68984090900994	-1.36202290076336	0.0025	0	0.0	50.1162109375	-0.1081246175081945	229	233
2014-03-08_09:49:18_830981	28817805.0	-189.0	94.0	-146.0	-0.2606870229007625	-1.8887404580152682	-2.652290076335878	-0.98671875	0.713623046875	-0.9541015625	0.0	52.32	0.0	43.5238169605966	0.7595779574275149	-43.5238169605966	-1703.7654930139624	-1.8887404580152682	0.0025	0	0.0	50.029052734375	-0.1088095424014915	229	233
2014-03-08_09:49:18_880743	28867567.0	-188.0	-135.0	-211.0	-0.10801526717557186	0.7219465648854952	-2.835496183206107	-0.825341796875	0.56884765625	-0.707275390625	0.0	41.7	0.0	43.452057017618614	0.7583256024017211	-43.452057017618614	-3875.5939297927725	0.7219465648854952	0.0025	0	0.0	49.982177734375	-0.10863014254404654	228	234
2014-03-08_09:49:18_931455	28918277.0	-171.0	-37.0	-185.0	-8.398091603053436	-1.7208015267175583	-5.44618320610687	-0.901025390625	0.190185546875	-0.675048828125	0.0	42.75	0.0	43.522379475267655	0.7595528704235194	-43.522379475267655	-6052.28668492619	-1.7208015267175583	0.0025	0	0.0	50.01318359375	-0.10880594868816915	228	234
2014-03-08_09:49:18_981237	28968058.0	-172.0	-34.0	-179.0	-0.6958015267175566	-1.0948473282442759	-2.8278625954198473	-0.602197265625	0.04248046875	-0.699951171875	0.0	43.86	0.0	43.582750020746396	0.7606064576046492	-43.582750020746396	-8229.63661223219	-1.0948473282442759	0.0025	0	0.0	49.958984375	-0.10895687505186599	227	234
2014-03-08_09:49:19_031725	29018552.0	-153.0	66.0	-199.0	-1.3980916030534343	1.5692748091603042	-1.8278625954198473	-0.60390625	-0.078369140625	-0.7001953125	0.0	37.56	0.0	43.38538317584642	0.7571620100496758	-43.38538317584642	-10397.952478913714	1.5692748091603042	0.0025	0	0.0	49.97802734375	-0.10846345793961605	227	235
2014-03-08_09:49:19_081617	29068443.0	-197.0	68.0	-183.0	-2.527862595419847	3.7295801526717547	-3.3164122137404584	-0.62880859375	-0.051025390625	-0.6962890625	0.0	47.11	0.0	43.27704532618276	0.7552712971410603	-43.27704532618276	-12563.569214600164	3.7295801526717547	0.0025	0	0.0	50.040771484375	-0.1081926133154569	227	235
